customerID,tenure,PhoneService,MonthlyCharges,TotalCharges,Churn,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Month-to-month,Contract_One year,Contract_Two year,TotalCharges_MonthlyCharges_Ratio
9025-ZRPVR,9,1,18.95,185.6,1,0,0,1,1,0,0,0,9.79419525065963
1905-OEILC,1,1,19.5,19.5,0,0,0,1,1,0,0,0,1.0
7858-GTZSP,12,1,86.55,1066.9,0,0,0,0,0,0,0,0,12.326978625072215
3285-UCQVC,37,0,28.6,973.55,1,0,1,1,0,0,0,0,34.040209790209786
6248-BSHKG,61,1,20.4,1226.45,0,0,0,1,1,1,1,0,60.12009803921569
4685-TFLLS,18,1,19.8,342.3,0,1,0,1,0,1,1,0,17.28787878787879
3470-BTGQO,21,1,45.65,985.05,0,0,0,1,1,0,0,0,21.57831325301205
1209-VFFOC,68,0,56.4,3948.45,0,0,0,1,1,1,0,1,70.00797872340425
8224-DWCKX,12,1,73.3,828.05,0,0,1,1,0,0,0,0,11.296725784447476
5482-PLVPE,2,0,24.35,41.85,1,0,0,0,0,0,0,0,1.7186858316221765
4553-DVPZG,62,1,101.35,6164.7,0,0,0,0,0,0,0,0,60.82585101134682
4902-OHLSK,29,1,98.65,2862.75,1,0,0,0,0,0,0,0,29.019260010136847
6917-IAYHD,1,0,33.6,33.6,0,0,0,1,1,0,0,0,1.0
0495-ZBNGW,5,1,79.9,343.95,1,1,0,1,0,0,0,0,4.304755944931164
8620-RJPZN,1,1,20.7,20.7,0,0,0,0,0,0,0,0,1.0
7572-KPVKK,62,1,104.05,6590.5,0,0,0,0,0,1,0,1,63.33974050937049
2642-MAWLJ,36,1,20.25,717.95,0,1,0,1,0,1,0,1,35.45432098765432
2357-COQEK,28,1,103.3,2890.65,1,0,0,0,0,0,0,0,27.983059051306874
7103-ZGVNT,69,1,73.7,4885.85,0,0,1,1,0,1,1,0,66.29375848032565
3737-GCSPV,11,1,96.2,1222.05,1,0,1,1,0,0,0,0,12.703222453222452
2027-WKXMW,63,1,108.75,6871.7,0,0,0,0,0,0,0,0,63.18804597701149
7137-NAXML,23,1,20.15,405.6,0,1,0,1,0,1,1,0,20.12903225806452
2428-ZMCTB,10,1,19.75,208.25,0,0,1,1,0,0,0,0,10.544303797468354
2961-VNFKL,71,1,25.95,1801.9,0,0,1,1,0,1,0,1,69.4373795761079
1768-HNVGJ,45,1,70.05,3062.45,0,0,0,0,0,0,0,0,43.7180585296217
6963-KQYQB,70,1,24.05,1764.75,0,0,0,1,1,1,0,1,73.37837837837837
5934-RMPOV,22,1,84.75,1816.75,0,0,0,0,0,0,0,0,21.436578171091444
1207-BLKSA,52,1,23.05,1255.1,0,0,0,1,1,1,0,1,54.45119305856832
4088-YLDSU,55,1,104.15,5743.05,1,0,0,0,0,1,1,0,55.14210273643783
8316-BBQAY,65,0,59.95,3921.1,0,0,1,1,0,1,0,1,65.40617180984152
1166-PQLGG,72,1,19.55,1463.45,0,1,0,1,0,1,0,1,74.85677749360613
3146-JTQHR,10,1,19.6,189.45,0,1,0,1,0,1,1,0,9.665816326530612
4291-YZODP,7,1,20.05,96.8,0,0,0,1,1,1,1,0,4.8279301745635905
4395-PZMSN,5,1,85.55,408.5,0,0,0,0,0,0,0,0,4.774985388661602
6427-FEFIG,24,1,78.6,1846.65,0,0,1,1,0,1,0,1,23.49427480916031
0017-IUDMW,72,1,116.8,8456.75,0,0,1,1,0,1,0,1,72.40368150684931
8706-HRADD,21,0,43.55,1011.5,0,0,0,1,1,0,0,0,23.226176808266363
9955-QOPOY,69,0,60.8,4263.4,0,0,1,1,0,1,1,0,70.12171052631578
4385-ZKVNW,44,1,54.9,2549.1,0,1,0,1,0,0,0,0,46.431693989071036
5446-DKWYW,61,1,65.2,3965.05,0,0,0,0,0,1,1,0,60.813650306748464
2034-CGRHZ,24,1,102.95,2496.7,1,0,1,1,0,0,0,0,24.251578436134043
5797-APWZC,1,1,90.6,90.6,1,0,0,0,0,0,0,0,1.0
3683-QKIUE,6,1,50.8,288.05,1,1,0,1,0,0,0,0,5.6702755905511815
4228-ZGYUW,4,1,90.05,368.1,1,0,0,0,0,0,0,0,4.087729039422544
9031-ZVQPT,72,1,108.2,7840.6,0,0,0,0,0,1,0,1,72.46395563770795
2990-IAJSV,72,1,92.0,6632.75,0,1,0,1,0,1,0,1,72.09510869565217
8107-KNCIM,14,1,75.1,1013.35,0,0,0,0,0,0,0,0,13.493342210386153
9027-YFHQJ,7,1,25.05,152.95,0,1,0,1,0,0,0,0,6.105788423153692
5176-LDKUH,48,1,75.15,3772.65,0,0,0,0,0,1,1,0,50.20159680638722
4644-OBGFZ,55,1,19.5,1026.35,0,0,0,1,1,1,1,0,52.633333333333326
7926-IJOOU,1,1,19.3,19.3,0,0,1,1,0,0,0,0,1.0
6480-YAGIY,45,1,112.2,5031.85,0,0,1,1,0,1,1,0,44.84714795008913
4029-HPFVY,3,1,70.3,220.4,0,0,0,1,1,0,0,0,3.1351351351351355
7602-DBTOU,71,1,19.6,1416.5,0,0,0,1,1,1,0,1,72.2704081632653
5345-BMKWB,8,1,20.25,158.35,0,0,0,1,1,0,0,0,7.819753086419753
3519-ZKXGG,3,1,75.85,256.6,1,0,0,0,0,0,0,0,3.3829927488464078
5457-COLHT,69,1,80.65,5542.55,0,1,0,1,0,1,0,1,68.72349659020459
6416-TVAIH,1,1,68.5,68.5,1,0,0,0,0,0,0,0,1.0
5451-YHYPW,72,1,115.75,8443.7,0,0,1,1,0,1,0,1,72.9477321814255
5108-ADXWO,11,1,73.5,791.75,1,0,0,0,0,0,0,0,10.772108843537415
7998-WNZEM,71,1,80.6,5708.2,0,1,0,1,0,1,0,1,70.8213399503722
3066-RRJIO,1,1,69.95,69.95,1,0,0,1,1,0,0,0,1.0
4664-NJCMS,33,0,59.55,2016.3,0,1,0,1,0,1,0,1,33.858942065491185
0307-BCOPK,16,1,19.05,326.65,0,0,0,1,1,1,1,0,17.146981627296586
7629-WFGLW,56,1,95.65,5471.75,0,0,0,0,0,1,1,0,57.20595922634605
2542-HYGIQ,1,1,19.95,19.95,0,0,1,1,0,0,0,0,1.0
6715-OFDBP,5,1,70.05,346.4,1,0,0,0,0,0,0,0,4.94503925767309
5016-LIPDW,57,1,19.4,1061.6,0,0,0,1,1,1,1,0,54.72164948453608
6481-LXPWL,56,0,36.1,1971.5,0,0,1,1,0,1,1,0,54.612188365650965
1567-DSCIC,8,1,94.0,773.65,1,0,0,0,0,0,0,0,8.23031914893617
2150-UWTFY,22,1,61.15,1422.05,1,0,0,1,1,0,0,0,23.2551103843009
6124-ACRHJ,1,1,19.75,19.75,0,0,0,1,1,0,0,0,1.0
9362-MWODR,40,1,64.1,2460.35,0,0,1,1,0,0,0,0,38.38299531981279
9975-GPKZU,46,1,19.75,856.5,0,0,1,1,0,1,0,1,43.36708860759494
9625-RZFUK,63,1,19.7,1275.85,0,0,0,1,1,1,0,1,64.76395939086294
5153-LXKDT,68,1,110.2,7467.5,0,0,0,0,0,1,0,1,67.76315789473684
5161-UBZXI,69,1,106.35,7261.75,0,0,1,1,0,1,0,1,68.28161730136343
1020-JPQOW,56,1,90.55,5116.6,0,0,0,0,0,0,0,0,56.505797901711766
7919-ZODZZ,10,1,65.9,660.05,0,0,0,1,1,1,1,0,10.015933232169953
0565-JUPYD,63,1,104.5,6590.8,0,0,1,1,0,1,1,0,63.06985645933015
6867-ACCZI,24,0,52.5,1208.15,0,0,0,1,1,1,0,1,23.012380952380955
5939-XAIXZ,19,1,56.1,1033.9,0,0,0,1,1,0,0,0,18.429590017825312
9054-FOWNV,22,1,88.75,1885.15,0,0,0,0,0,0,0,0,21.241126760563382
2683-BPJSO,29,1,84.45,2467.1,1,0,0,0,0,0,0,0,29.213735938425103
2157-MXBJS,13,1,75.3,989.45,1,0,0,1,1,1,1,0,13.140106241699868
8207-VVMYB,70,1,26.0,2006.95,0,1,0,1,0,1,0,1,77.19038461538462
9732-EQMWY,49,1,99.4,5025.0,0,0,0,0,0,0,0,0,50.5533199195171
9360-AHGNL,43,1,109.55,4830.25,1,0,0,1,1,1,1,0,44.09173893199453
1087-UDSIH,3,1,19.6,59.75,1,0,0,1,1,0,0,0,3.0484693877551017
5269-NRGDP,42,1,73.15,3088.25,0,0,0,0,0,1,1,0,42.21804511278195
6195-MELTI,57,1,54.65,3134.7,0,0,0,1,1,1,1,0,57.35956084172003
5485-WUYWF,2,1,66.4,94.55,1,1,0,1,0,0,0,0,1.42394578313253
2121-JAFOM,72,1,115.55,8312.4,0,0,1,1,0,1,0,1,71.93768931198615
8818-DOPVL,46,1,104.45,4863.85,0,0,0,0,0,0,0,0,46.56629966491144
2632-UCGVD,66,1,100.05,6871.9,1,0,1,1,0,0,0,0,68.68465767116442
5445-PZWGX,62,1,102.0,6529.25,1,0,0,0,0,1,1,0,64.01225490196079
1227-UDMZR,72,1,91.15,6637.9,0,1,0,1,0,1,0,1,72.82391662095446
5198-HQAEN,35,1,89.7,3165.6,0,0,0,0,0,1,1,0,35.29096989966555
9170-CCKOU,17,1,90.2,1454.15,1,0,1,1,0,0,0,0,16.12139689578714
2167-FQSTQ,72,1,92.4,6786.1,0,0,0,0,0,1,0,1,73.4426406926407
2819-GWENI,28,1,19.9,543.0,0,0,0,1,1,1,1,0,27.286432160804022
1043-YCUTE,56,1,25.15,1327.15,1,0,1,1,0,1,0,1,52.769383697813126
3814-MLAXC,31,1,79.85,2404.15,1,0,1,1,0,0,0,0,30.108328115216032
3572-UUHRS,45,1,18.85,867.3,0,1,0,1,0,1,1,0,46.01061007957559
2692-PFYTJ,1,1,25.75,25.75,0,0,0,1,1,0,0,0,1.0
1226-UDFZR,2,1,49.6,114.7,1,0,0,1,1,0,0,0,2.3125
5955-EPOAZ,6,1,20.95,109.5,0,0,0,1,1,0,0,0,5.22673031026253
6821-JPCDC,48,1,97.05,4692.95,0,0,0,0,0,1,1,0,48.35600206079341
8815-LMFLX,25,1,25.4,546.85,0,1,0,1,0,0,0,0,21.52952755905512
9135-HSWOC,64,1,19.7,1274.05,0,1,0,1,0,1,0,1,64.6725888324873
8582-KRHPJ,50,0,35.0,1782.4,0,0,0,1,1,0,0,0,50.925714285714285
5811-IWXYM,52,1,101.25,5301.1,0,1,0,1,0,1,1,0,52.35654320987655
7044-YAACC,4,1,70.2,280.35,0,0,0,0,0,0,0,0,3.9935897435897436
8189-XRIKE,32,1,90.95,2897.95,0,0,0,0,0,0,0,0,31.863111599780098
1506-YJTYT,45,1,73.85,3371.0,0,0,1,1,0,1,0,1,45.64658090724442
4123-DVHPH,9,1,88.05,801.3,0,0,0,0,0,0,0,0,9.100511073253832
6425-YQLLO,66,1,105.95,6975.25,1,0,1,1,0,1,1,0,65.8352996696555
5442-UTCVD,3,1,91.85,257.05,1,0,0,0,0,0,0,0,2.7985846488840505
2228-BZDEE,54,1,20.1,1079.45,0,0,0,1,1,1,0,1,53.70398009950249
7734-DBOAI,1,0,40.1,40.1,1,0,0,0,0,0,0,0,1.0
2789-CZANW,64,1,110.3,6997.3,0,1,0,1,0,1,0,1,63.43880326382593
2091-RFFBA,31,1,73.9,2217.15,1,0,0,0,0,0,0,0,30.002029769959403
2114-MGINA,14,1,89.8,1129.1,1,0,0,1,1,0,0,0,12.57349665924276
7596-LDUXP,12,1,85.15,979.05,0,0,1,1,0,1,1,0,11.497944803288313
3740-RLMVT,67,1,60.95,4119.4,0,1,0,1,0,1,1,0,67.58654634946677
4489-SNOJF,35,1,72.25,2568.55,1,0,0,0,0,0,0,0,35.550865051903116
2192-OZITF,45,1,73.55,3349.1,0,0,0,1,1,1,0,1,45.5350101971448
5651-CPDND,10,1,46.0,492.1,0,0,0,1,1,0,0,0,10.697826086956523
2186-QZEYA,29,1,58.55,1718.95,0,1,0,1,0,0,0,0,29.358667805294623
1131-ALZWV,24,1,24.6,605.25,0,1,0,1,0,1,1,0,24.603658536585364
7729-XBTWX,66,1,19.75,1344.5,0,0,0,1,1,1,0,1,68.07594936708861
9134-WYRVP,51,1,86.35,4267.15,0,0,0,1,1,1,1,0,49.4169079328315
3284-SVCRO,45,1,25.5,1121.05,0,0,0,1,1,1,0,1,43.962745098039214
9732-OUYRN,49,1,19.0,918.7,0,0,1,1,0,1,1,0,48.352631578947374
0559-CKHUS,29,1,19.55,521.8,0,0,0,1,1,1,0,1,26.690537084398972
2931-SVLTV,40,1,110.1,4469.1,0,0,1,1,0,0,0,0,40.59128065395096
6899-PPEEA,37,1,96.55,3580.3,1,0,0,0,0,0,0,0,37.08234075608493
7504-UWHNB,25,1,69.75,1729.35,0,0,0,0,0,0,0,0,24.793548387096774
2582-FFFZR,22,0,50.6,1073.3,0,0,0,0,0,0,0,0,21.211462450592883
8908-NMQTX,72,0,65.6,4566.5,0,1,0,1,0,1,0,1,69.61128048780489
2187-LZGPL,7,0,40.1,293.3,1,0,1,1,0,0,0,0,7.314214463840399
1431-AIDJQ,33,1,82.1,2603.1,0,0,1,1,0,1,0,1,31.706455542021924
6288-LBEAR,23,1,79.1,1783.75,0,0,0,1,1,0,0,0,22.550568900126425
4597-NUCQV,24,1,101.25,2440.15,1,0,0,0,0,0,0,0,24.100246913580246
9019-QVLZD,1,1,79.55,79.55,1,0,0,0,0,0,0,0,1.0
8413-YNHNV,69,1,90.65,6322.1,0,0,0,1,1,1,0,1,69.74186431329288
5808-TOTXO,3,1,20.55,57.4,0,0,1,1,0,1,1,0,2.793187347931873
4369-NYSCF,56,1,75.75,4284.65,0,1,0,1,0,1,1,0,56.563036303630355
6333-YDVLT,65,1,110.0,7138.65,0,0,1,1,0,1,1,0,64.89681818181818
5324-KTGCG,71,1,20.85,1539.75,0,0,0,0,0,1,1,0,73.84892086330935
5599-HVLTW,14,1,80.35,1058.1,0,1,0,1,0,0,0,0,13.16863721219664
7394-LWLYN,2,1,70.15,123.8,0,0,0,0,0,0,0,0,1.7647897362794012
3707-LRWZD,32,1,84.05,2781.85,1,0,0,0,0,1,1,0,33.09756097560975
6873-UDNLD,40,1,67.45,2731.0,0,0,0,0,0,0,0,0,40.489251297257226
2700-LUEVA,1,1,20.75,20.75,0,0,1,1,0,0,0,0,1.0
1455-ESIQH,1,1,89.1,89.1,1,0,0,0,0,0,0,0,1.0
0958-YHXGP,7,1,69.9,497.3,0,0,0,1,1,0,0,0,7.1144492131616595
1101-SSWAG,15,1,51.1,711.15,0,0,0,0,0,0,0,0,13.916829745596868
2979-SXESE,17,1,94.4,1607.2,1,0,0,0,0,0,0,0,17.025423728813557
4013-TLDHQ,19,1,78.25,1490.95,1,0,0,0,0,0,0,0,19.053674121405752
5743-KHMNA,71,1,25.55,1898.1,0,1,0,1,0,1,0,1,74.28962818003913
4194-FJARJ,54,1,60.0,3273.95,0,1,0,1,0,1,0,1,54.56583333333333
5325-UWTWJ,31,1,90.55,2929.75,0,0,1,1,0,0,0,0,32.355052457205964
3969-GYXEL,11,1,76.4,838.7,0,0,0,0,0,0,0,0,10.977748691099476
9208-OLGAQ,18,1,84.95,1443.65,0,0,0,0,0,0,0,0,16.9941141848146
3244-CQPHU,72,1,110.1,7746.7,0,1,0,1,0,1,0,1,70.3605812897366
2674-MLXMN,71,1,99.65,6951.15,0,0,1,1,0,0,0,0,69.75564475664827
9708-HPXWZ,5,0,45.4,214.75,0,0,1,1,0,0,0,0,4.7301762114537445
6992-TKNYO,38,1,69.0,2669.45,0,0,1,1,0,1,1,0,38.687681159420286
4468-YDOVK,5,1,48.65,235.2,0,1,0,1,0,0,0,0,4.83453237410072
3754-DXMRT,2,1,44.15,92.65,1,0,0,0,0,0,0,0,2.098527746319366
5792-JALQC,52,1,59.85,3103.25,0,1,0,1,0,1,0,1,51.85045948203843
7130-VTEWQ,8,1,75.75,606.25,1,0,0,0,0,0,0,0,8.003300330033003
2200-DSAAL,68,1,80.65,5330.2,0,0,0,0,0,1,0,1,66.09051456912584
4302-ZYFEL,69,1,20.55,1403.1,0,0,1,1,0,1,1,0,68.27737226277371
9351-LZYGF,42,1,66.4,2727.8,0,0,1,1,0,0,0,0,41.08132530120482
4366-CTOUZ,50,1,100.2,5038.45,0,0,0,1,1,1,0,1,50.28393213572854
6121-VZNQB,1,1,19.1,19.1,1,0,0,1,1,0,0,0,1.0
7903-CMPEY,1,1,80.3,80.3,1,0,0,0,0,0,0,0,1.0
1518-OMDIK,33,1,44.55,1462.6,0,0,1,1,0,0,0,0,32.83052749719416
6671-NGWON,7,1,20.35,150.6,0,0,0,1,1,0,0,0,7.4004914004914
0595-ITUDF,64,1,91.8,5960.5,0,0,0,0,0,0,0,0,64.92919389978213
6996-KNSML,1,1,74.9,74.9,1,0,0,0,0,0,0,0,1.0
1955-IBMMB,59,1,20.2,1192.3,0,1,0,1,0,1,0,1,59.024752475247524
0096-BXERS,6,1,50.35,314.55,0,0,0,0,0,0,0,0,6.247269116186693
3806-YAZOV,3,1,18.8,56.0,0,0,0,1,1,0,0,0,2.978723404255319
7998-ZLXWN,15,1,20.45,330.8,0,0,1,1,0,0,0,0,16.1760391198044
6253-WRFHY,13,1,64.75,877.35,0,0,0,0,0,1,1,0,13.54980694980695
9133-AYJZG,23,1,98.7,2249.1,0,0,1,1,0,0,0,0,22.78723404255319
2675-OTVVJ,31,1,89.45,2807.65,0,0,0,0,0,0,0,0,31.387926215762995
8680-CGLTP,29,1,58.75,1696.2,0,0,0,0,0,1,1,0,28.871489361702128
8430-TWCBX,49,1,20.7,1032.05,0,0,1,1,0,1,1,0,49.85748792270531
5018-GWURO,56,1,85.6,4902.8,0,1,0,1,0,0,0,0,57.27570093457945
6741-QRLUP,63,1,80.3,4995.35,0,0,1,1,0,1,0,1,62.20859277708593
4737-HOBAX,63,1,79.8,5034.05,0,0,1,1,0,1,0,1,63.083333333333336
0537-QYZZN,24,1,79.85,1857.75,0,0,0,0,0,0,0,0,23.265497808390734
3340-QBBFM,36,1,54.1,1992.85,0,0,1,1,0,1,1,0,36.83641404805915
1704-NRWYE,9,1,80.85,751.65,1,0,0,0,0,0,0,0,9.296846011131725
2592-SEIFQ,3,0,24.75,66.95,1,0,0,0,0,0,0,0,2.7050505050505054
8200-KLNYW,21,1,80.9,1714.95,0,0,0,1,1,1,1,0,21.198393077873916
3372-CDXFJ,13,1,24.5,343.6,0,1,0,1,0,1,1,0,14.024489795918369
4781-ZXYGU,1,1,20.15,20.15,0,1,0,1,0,0,0,0,1.0
7632-YUTXB,25,1,20.05,520.1,0,0,0,1,1,1,1,0,25.940149625935163
2718-YSKCS,71,1,19.6,1387.45,0,1,0,1,0,1,0,1,70.78826530612244
9896-UYMIE,66,1,114.3,7383.7,0,1,0,1,0,1,1,0,64.59930008748907
0853-NWIFK,45,1,100.3,4483.95,0,0,0,0,0,1,1,0,44.70538384845464
8212-CRQXP,22,1,80.0,1706.45,0,0,1,1,0,0,0,0,21.330625
6980-CDGFC,67,1,20.85,1327.4,0,1,0,1,0,1,1,0,63.66426858513189
7691-XVTZH,68,1,89.95,5974.3,0,1,0,1,0,1,0,1,66.41801000555864
7481-ATQQS,49,1,90.85,4515.85,1,0,1,1,0,0,0,0,49.706659328563575
2277-VWCNI,4,1,48.75,179.85,0,0,0,1,1,0,0,0,3.689230769230769
1088-CNNKB,63,1,80.0,5040.2,0,0,1,1,0,1,1,0,63.0025
8642-GVWRF,2,1,79.7,165.0,1,1,0,1,0,0,0,0,2.0702634880803013
1930-BZLHI,21,1,20.35,422.7,0,0,0,1,1,1,1,0,20.77149877149877
3400-ESFUW,55,1,57.55,3046.4,1,1,0,1,0,1,0,1,52.93483927019983
5868-YTYKS,1,1,20.25,20.25,0,0,0,1,1,0,0,0,1.0
3525-DVKFN,17,1,19.4,358.05,0,0,0,1,1,1,0,1,18.456185567010312
1482-OXZSY,30,1,100.4,2936.25,0,1,0,1,0,0,0,0,29.24551792828685
0377-JBKKT,22,1,57.95,1271.8,0,0,0,1,1,0,0,0,21.946505608283
5778-BVOFB,9,1,59.5,530.05,0,1,0,1,0,0,0,0,8.908403361344536
3373-YZZYM,1,1,19.2,19.2,0,0,0,1,1,0,0,0,1.0
2057-ZBLPD,21,1,86.5,1808.7,1,0,0,0,0,0,0,0,20.909826589595376
0228-MAUWC,19,1,59.55,1144.6,0,0,0,0,0,0,0,0,19.2208228379513
5502-RLUYV,69,1,103.95,7446.9,1,0,0,0,0,0,0,0,71.63924963924963
0023-HGHWL,1,0,25.1,25.1,1,0,0,0,0,0,0,0,1.0
7663-YJHSN,72,1,103.95,7556.9,0,1,0,1,0,1,0,1,72.69745069745069
4915-BFSXL,70,1,68.95,4858.7,0,0,1,1,0,1,0,1,70.46700507614213
3086-RUCRN,66,1,103.1,6595.0,0,1,0,1,0,0,0,0,63.967022308438416
5215-LNLDJ,7,0,24.7,149.05,0,0,0,0,0,0,0,0,6.034412955465588
7576-JMYWV,46,1,110.2,4972.1,0,0,0,0,0,0,0,0,45.11887477313975
9039-RBEEE,39,0,48.95,1880.85,1,0,1,1,0,0,0,0,38.42390194075587
0257-KXZGU,32,1,62.45,2045.55,0,1,0,1,0,0,0,0,32.75500400320256
1307-ATKGB,24,1,89.55,2187.15,0,0,0,0,0,0,0,0,24.423785594639867
8417-FMLZI,6,1,83.55,477.55,1,0,1,1,0,0,0,0,5.715739078396171
3714-XPXBW,37,1,78.9,2976.95,0,0,1,1,0,0,0,0,37.73067173637515
1850-AKQEP,8,1,20.35,178.7,0,0,0,1,1,0,0,0,8.781326781326781
2824-DXNKN,72,1,71.45,5025.85,0,1,0,1,0,1,0,1,70.3407977606718
5227-JSCFE,71,0,46.35,3353.4,0,0,1,1,0,1,0,1,72.3495145631068
0848-ZGQIJ,16,1,94.65,1461.15,0,1,0,1,0,0,0,0,15.437400950871632
3621-CHYVB,57,0,49.9,2782.4,0,1,0,1,0,0,0,0,55.75951903807616
8042-RNLKO,66,1,25.45,1699.15,0,1,0,1,0,1,1,0,66.76424361493125
1792-UXAFY,17,1,89.15,1496.9,1,0,0,0,0,0,0,0,16.790802019068984
5372-FBKBN,21,1,20.75,452.2,0,0,0,1,1,0,0,0,21.79277108433735
0420-TXVSG,66,1,66.1,4428.45,0,0,1,1,0,1,0,1,66.99621785173979
6217-TOWGS,17,1,75.4,1322.55,0,1,0,1,0,0,0,0,17.54045092838196
0515-YPMCW,1,1,70.45,70.45,1,0,0,1,1,0,0,0,1.0
0378-XSZPU,58,1,60.3,3563.8,1,0,1,1,0,1,1,0,59.101160862354895
1045-LTCYT,8,1,21.05,139.75,0,0,1,1,0,0,0,0,6.6389548693586695
1544-JJMYL,27,1,69.35,1927.3,0,0,1,1,0,1,1,0,27.79091564527758
4636-JGAAI,34,1,88.85,3000.25,0,0,0,1,1,0,0,0,33.76758581879572
6874-SGLHU,30,1,97.0,3021.3,0,1,0,1,0,1,1,0,31.147422680412372
5951-AOFIH,33,1,66.4,2245.4,0,0,1,1,0,0,0,0,33.816265060240966
4729-XKASR,1,0,24.75,24.75,1,0,0,0,0,0,0,0,1.0
3059-NGMXB,14,1,69.2,944.65,0,0,0,1,1,0,0,0,13.651011560693641
8652-YHIYU,16,1,79.5,1264.2,0,0,1,1,0,1,1,0,15.901886792452832
5278-PNYOX,49,1,100.65,4917.75,0,0,1,1,0,1,0,1,48.85991058122205
5449-FIBXJ,19,1,103.3,2012.7,1,0,0,0,0,0,0,0,19.48402710551791
3486-HOOGQ,70,1,79.7,5743.3,0,1,0,1,0,1,0,1,72.06148055207026
5061-PBXFW,32,1,61.4,1864.65,0,1,0,1,0,0,0,0,30.368892508143325
8630-FJLIB,18,1,69.8,1221.65,0,0,0,0,0,0,0,0,17.50214899713467
3891-NLXJB,37,0,40.55,1390.85,0,0,0,1,1,1,0,1,34.29963008631319
4749-OJKQU,4,1,75.65,302.35,0,0,0,0,0,0,0,0,3.9966953073364175
0577-WHMEV,16,1,90.7,1374.9,0,0,0,0,0,0,0,0,15.158765159867697
5453-AXEPF,17,1,80.5,1336.9,0,1,0,1,0,0,0,0,16.60745341614907
3639-XJHKQ,19,1,60.6,1297.8,0,0,0,0,0,0,0,0,21.415841584158414
3716-LRGXK,60,1,101.15,6067.4,0,0,1,1,0,1,0,1,59.98418190805733
2263-SFSQZ,51,1,24.95,1222.25,0,0,0,1,1,1,0,1,48.987975951903806
9950-MTGYX,28,1,20.3,487.95,0,0,1,1,0,1,0,1,24.03694581280788
3397-AVTKU,43,1,60.0,2548.55,0,0,0,0,0,1,0,1,42.475833333333334
4825-FUREZ,42,1,20.25,835.5,0,0,0,0,0,1,0,1,41.25925925925926
9837-BMCLM,3,1,78.5,242.05,1,0,0,0,0,0,0,0,3.08343949044586
2672-OJQZP,1,1,44.75,44.75,0,0,0,1,1,0,0,0,1.0
0137-UDEUO,3,1,19.85,63.75,1,0,0,1,1,0,0,0,3.211586901763224
3134-DSHVC,63,1,98.0,6218.45,0,0,1,1,0,1,0,1,63.45357142857143
6161-UUUTA,3,1,79.9,260.9,1,0,0,0,0,0,0,0,3.2653316645807253
7821-DPRQE,68,1,107.7,7320.9,0,0,0,0,0,0,0,0,67.974930362117
6543-XRMYR,30,1,99.7,2967.35,1,0,0,0,0,0,0,0,29.762788365095282
2001-EWBQU,60,1,104.7,6333.8,0,0,0,0,0,1,0,1,60.49474689589303
4925-LMHOK,15,1,58.6,939.7,1,0,1,1,0,0,0,0,16.035836177474405
1608-GMEWB,45,1,93.9,4200.25,0,1,0,1,0,0,0,0,44.73109691160809
6695-AMZUF,70,1,86.45,5950.2,0,0,1,1,0,1,0,1,68.82822440717177
1455-UGQVH,10,1,98.5,1037.75,1,0,0,0,0,0,0,0,10.535532994923859
8410-BGQXN,4,1,19.4,93.4,0,0,0,1,1,0,0,0,4.814432989690722
8280-MQRQN,1,1,50.45,50.45,1,0,0,1,1,0,0,0,1.0
1619-YWUBB,68,1,24.95,1614.9,0,0,1,1,0,1,0,1,64.72545090180361
7611-YKYTC,22,1,75.0,1573.95,0,1,0,1,0,0,0,0,20.986
2037-SGXHH,38,1,94.65,3624.3,1,0,0,0,0,0,0,0,38.29160063391442
3178-FESZO,1,1,100.25,100.25,1,0,1,1,0,0,0,0,1.0
0365-GXEZS,18,1,78.2,1468.75,0,0,0,0,0,0,0,0,18.781969309462916
0082-OQIQY,29,1,94.2,2607.6,0,0,0,0,0,0,0,0,27.68152866242038
6087-MVHJH,16,1,88.45,1422.1,1,0,0,0,0,0,0,0,16.078010175240248
4603-JANFB,1,1,69.85,69.85,1,0,0,0,0,0,0,0,1.0
3018-TFTSU,12,1,81.7,858.6,1,1,0,1,0,0,0,0,10.509179926560588
3606-SBKRY,31,0,50.05,1523.4,0,0,0,0,0,1,1,0,30.43756243756244
4806-KEXQR,4,1,79.9,324.3,1,0,0,0,0,0,0,0,4.0588235294117645
0667-NSRGI,48,1,69.55,3435.6,0,0,0,1,1,1,1,0,49.39755571531273
7083-YNSKY,15,1,25.4,399.6,1,0,1,1,0,0,0,0,15.732283464566931
6893-ODYYE,50,1,90.1,4549.45,0,0,1,1,0,1,1,0,50.49334073251942
8242-JSVBO,7,1,44.65,322.5,0,1,0,1,0,0,0,0,7.222844344904815
2479-BRAMR,41,1,83.75,3273.55,1,1,0,1,0,0,0,0,39.08716417910448
9541-ZPSEA,68,1,80.35,5375.15,0,0,1,1,0,1,0,1,66.89670192906036
2665-NPTGL,26,1,98.1,2510.7,0,1,0,1,0,0,0,0,25.593272171253822
1139-WUOAH,57,0,53.35,3090.05,0,0,1,1,0,1,0,1,57.9203373945642
4693-VWVBO,3,1,19.55,61.05,0,0,0,0,0,0,0,0,3.122762148337596
7434-SHXLS,1,1,20.9,20.9,1,0,0,1,1,0,0,0,1.0
