customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_Tenure_Ratio
4450-DLLMH,2.0,1,0,0,71.3,157.75,0,78.875
0428-AXXLJ,25.0,1,1,1,19.5,516.3,0,20.651999999999997
2746-DIJLO,41.0,1,1,0,56.3,2364.0,0,57.65853658536585
5955-ERIHD,18.0,1,0,3,94.7,1687.95,1,93.775
0917-EZOLA,72.0,1,2,1,104.15,7689.95,1,106.80486111111111
3508-VLHCZ,71.0,1,2,0,90.55,6239.05,0,87.87394366197184
4086-ATNFV,34.0,1,1,2,60.8,2042.05,0,60.06029411764706
0468-YRPXN,29.0,1,0,0,98.8,2807.1,0,96.79655172413793
5996-NRVXR,40.0,1,1,0,98.15,4116.8,0,102.92
3739-YBWAB,36.0,0,1,2,35.35,1317.95,0,36.609722222222224
7047-FWEYA,46.0,1,1,3,103.15,4594.65,0,99.8836956521739
2000-MPKCA,58.0,1,1,3,107.75,6332.75,0,109.1853448275862
9762-YAQAA,39.0,1,1,0,81.4,3213.75,0,82.40384615384616
5949-EBSQK,4.0,1,0,0,61.45,229.55,1,57.3875
5473-KHBPS,52.0,1,1,0,95.7,4976.15,0,95.6951923076923
0100-DUVFC,70.0,1,1,3,104.8,7308.95,0,104.41357142857143
5397-TUPSH,65.0,1,1,1,70.95,4555.2,0,70.08
8950-MTZNV,1.0,1,0,2,44.95,44.95,0,44.95
0326-VDYXE,70.0,1,1,3,97.65,6982.5,0,99.75
6773-LQTVT,29.0,0,0,2,35.65,1025.15,0,35.35
7274-RTAPZ,1.0,1,0,3,90.55,90.55,1,90.55
0436-TWFFZ,67.0,1,2,2,85.25,5714.2,0,85.2865671641791
8566-YPRGL,1.0,1,0,2,19.5,19.5,0,19.5
0311-UNPFF,26.0,1,0,1,88.8,2274.35,1,87.475
6609-MXJHJ,30.0,1,2,2,25.1,789.55,0,26.31833333333333
2669-OIDSD,48.0,1,0,0,100.05,4834.0,0,100.70833333333333
8400-WZICQ,55.0,1,0,3,55.7,3131.8,0,56.941818181818185
3834-XUIFC,7.0,1,0,2,85.2,602.55,1,86.07857142857142
9576-SYUHJ,37.0,1,0,3,91.15,3369.25,0,91.0608108108108
0410-IPFTY,31.0,1,0,1,83.85,2674.15,0,86.26290322580645
2831-EBWRN,4.0,1,0,3,45.9,199.75,0,49.9375
9430-NKQLY,72.0,1,2,0,25.1,1790.8,0,24.87222222222222
8414-MYSHR,5.0,1,0,3,91.4,449.75,1,89.95
0247-SLUJI,1.0,1,0,2,19.7,19.7,0,19.7
9402-ORRAH,15.0,1,0,3,91.5,1400.3,0,93.35333333333332
6483-OATDN,8.0,1,0,0,51.3,411.6,0,51.45
1293-HHSHJ,35.0,1,1,2,21.1,741.0,0,21.17142857142857
4840-ORQXB,56.0,1,0,3,104.75,5841.35,0,104.30982142857144
7599-FKVXZ,42.0,1,0,1,106.15,4512.7,1,107.4452380952381
3982-DQLUS,65.0,1,0,3,85.75,5688.45,0,87.51461538461538
8610-ZIKJJ,2.0,1,1,2,20.3,31.9,0,15.95
3756-VNWDH,65.0,1,1,3,100.75,6674.65,0,102.68692307692307
7801-KICAO,18.0,1,0,3,74.15,1345.75,0,74.76388888888889
7673-LPRNY,23.0,1,1,3,78.55,1843.05,0,80.13260869565217
8229-TNIQA,4.0,1,0,2,45.3,196.95,1,49.2375
6060-QBMGV,70.0,1,2,0,19.85,1433.8,0,20.482857142857142
7339-POGZN,4.0,1,0,3,50.7,214.55,0,53.6375
2828-SLQPF,19.0,1,0,1,45.0,865.85,0,45.57105263157895
4465-VDKIQ,18.0,1,0,3,77.8,1358.6,0,75.47777777777777
2921-XWDJH,38.0,1,0,3,83.45,3147.15,0,82.81973684210527
6221-AVQYL,2.0,1,0,0,73.25,131.05,1,65.525
2558-BUOZZ,47.0,1,1,1,94.8,4535.85,0,96.50744680851065
9257-AZMTZ,52.0,1,2,1,20.1,1078.75,0,20.745192307692307
0003-MKNFE,9.0,1,0,2,59.9,542.4,0,60.266666666666666
0975-UYDTX,26.0,1,1,0,90.1,2312.55,0,88.94423076923077
7743-EXURX,8.0,1,0,3,51.05,415.05,1,51.88125
4682-BLBUC,44.0,1,1,3,70.95,3250.45,0,73.87386363636364
0975-VOOVL,3.0,0,0,2,29.2,98.5,0,32.833333333333336
5968-VXZLG,2.0,1,0,1,46.6,87.9,0,43.95
5569-KGJHX,9.0,1,0,1,85.35,754.65,1,83.85
4988-IQIGL,1.0,1,0,3,75.35,75.35,1,75.35
5201-FRKKS,25.0,1,0,1,74.3,1952.25,0,78.09
9799-CAYJJ,2.0,1,0,3,69.3,153.8,0,76.9
7730-IUTDZ,43.0,1,0,3,75.2,3198.6,1,74.38604651162791
0426-TIRNE,1.0,1,0,2,20.9,20.9,1,20.9
5443-SCMKX,58.0,1,1,3,94.3,5610.15,0,96.72672413793103
8295-KMENE,59.0,1,2,2,76.45,4519.5,0,76.60169491525424
6738-ISCBM,44.0,0,1,3,54.0,2440.25,0,55.46022727272727
9821-BESNZ,66.0,1,1,3,104.25,6860.6,0,103.94848484848485
3678-MNGZX,68.0,1,2,1,19.95,1377.7,0,20.26029411764706
1335-NTIUC,9.0,0,0,3,24.95,190.25,0,21.13888888888889
2916-BQZLN,19.0,1,0,3,84.75,1651.95,0,86.94473684210527
4558-CGYCZ,4.0,1,0,2,19.75,78.3,0,19.575
2368-GAKKQ,70.0,1,2,1,113.65,7939.25,0,113.41785714285714
8710-YGLWG,1.0,1,0,2,44.9,44.9,0,44.9
3199-XGZCY,8.0,1,0,3,75.25,576.7,0,72.0875
3785-KTYSH,53.0,1,2,2,24.6,1279.0,0,24.132075471698112
6814-ZPWFQ,51.0,1,1,1,25.0,1260.7,0,24.719607843137254
4063-EIKNQ,11.0,1,0,1,20.95,267.35,0,24.30454545454546
6993-YCOBK,60.0,1,2,3,110.6,6586.85,0,109.78083333333333
5206-HPJKM,17.0,1,0,0,55.5,934.15,0,54.949999999999996
7587-RZNME,3.0,1,0,3,43.3,123.65,1,41.21666666666667
0748-RDGGM,70.0,1,1,1,109.5,7534.65,1,107.63785714285714
8393-JMVMB,1.0,1,0,2,19.45,19.45,0,19.45
5019-GQVCR,43.0,1,0,3,84.85,3645.6,0,84.78139534883721
6036-TTFYU,16.0,1,0,2,19.6,314.45,0,19.653125
2550-AEVRU,57.0,1,1,3,53.45,3053.0,0,53.56140350877193
0969-RGKCU,37.0,1,1,0,19.8,677.05,0,18.298648648648648
0378-CJKPV,72.0,1,2,0,112.1,7965.95,0,110.63819444444444
4706-AXVKM,11.0,1,0,0,84.8,906.85,1,82.44090909090909
5889-JTMUL,50.0,1,0,3,95.05,4888.7,1,97.774
9026-RNUJS,5.0,1,0,3,50.35,237.25,1,47.45
3746-EUBYR,1.0,1,0,1,74.6,74.6,1,74.6
2332-EFBJY,16.0,1,0,2,19.7,342.4,1,21.4
2880-FPNAE,2.0,1,0,3,74.2,140.1,0,70.05
1703-MGIAB,17.0,1,0,2,69.0,1108.0,0,65.17647058823529
4311-QTTAI,16.0,1,1,0,19.35,295.55,0,18.471875
9474-PHLYD,15.0,1,0,3,59.45,892.65,1,59.51
4318-RAJVY,10.0,1,1,2,19.8,198.25,0,19.825
2165-VOEGB,46.0,1,1,1,105.2,4822.85,1,104.8445652173913
3612-YUNGG,64.0,1,2,0,109.2,6741.15,0,105.33046875
2254-DLXRI,1.0,1,0,2,79.15,79.15,0,79.15
5062-CJJKH,25.0,1,1,2,53.65,1355.45,0,54.218
9028-LIHRP,71.0,1,2,0,100.2,7209.0,0,101.53521126760563
2219-MVUSO,8.0,1,0,2,45.15,438.4,1,54.8
1053-MXTTK,72.0,1,2,1,108.65,7726.35,0,107.31041666666667
1530-ZTDOZ,49.0,0,0,1,40.65,2070.75,0,42.26020408163265
1301-LOPVR,29.0,0,1,0,55.35,1636.95,0,56.44655172413793
0853-TWRVK,72.0,1,2,1,105.6,7581.5,0,105.29861111111111
8914-RBTSB,31.0,1,0,3,93.8,3019.5,1,97.40322580645162
6212-ATMLK,50.0,1,0,3,95.7,4729.75,0,94.595
8200-LGKSR,71.0,1,2,3,83.2,6126.1,0,86.2830985915493
1568-BEKZM,70.0,1,2,0,90.05,6333.4,0,90.47714285714285
0670-ANMUU,71.0,1,1,0,97.65,6687.85,0,94.19507042253521
6897-RWMUB,61.0,1,2,1,68.05,4158.25,0,68.16803278688525
0963-ZBDRN,32.0,1,0,3,96.2,3183.4,1,99.48125
7594-RQHXR,1.0,1,0,3,79.6,79.6,1,79.6
6999-CHVCF,68.0,1,2,1,102.1,7149.35,0,105.1375
6134-KWTBV,62.0,1,2,1,23.4,1429.65,0,23.058870967741935
1077-HUUJM,7.0,1,0,3,71.05,472.65,0,67.52142857142857
6331-EWIEB,20.0,1,0,3,85.25,1734.5,1,86.725
0895-LNKRC,6.0,1,1,2,19.45,113.5,0,18.916666666666668
2045-BMBTJ,33.0,0,0,1,59.45,1884.65,0,57.11060606060607
8417-GSODA,28.0,1,1,1,92.2,2568.15,0,91.71964285714286
5171-EPLKN,27.0,1,2,0,19.85,470.0,0,17.40740740740741
4452-QIIEB,7.0,1,0,2,43.9,278.4,0,39.771428571428565
5998-VVEJY,26.0,1,0,3,80.5,2088.8,1,80.33846153846154
1624-NALOJ,5.0,1,0,3,89.8,502.6,1,100.52000000000001
6741-EGCBI,30.0,1,0,0,90.5,2595.85,0,86.52833333333334
7820-ZYGNY,63.0,1,1,0,90.45,5825.5,0,92.46825396825396
4317-VTEOA,1.0,1,0,3,50.75,50.75,1,50.75
9677-AVKED,53.0,1,1,3,84.6,4449.75,0,83.95754716981132
1670-SVOWZ,14.0,1,0,0,89.65,1208.35,1,86.31071428571428
2227-JRSJX,21.0,1,0,1,99.15,1956.4,0,93.16190476190476
9847-HNVGP,17.0,1,1,2,19.95,310.6,0,18.27058823529412
6696-YDAYZ,16.0,1,2,2,20.5,290.55,0,18.159375
8980-WQFWL,35.0,1,0,3,62.1,2096.1,0,59.888571428571424
1730-ZMAME,32.0,1,0,3,79.5,2665.0,0,83.28125
6506-EYCNH,28.0,1,0,1,19.55,543.8,0,19.42142857142857
4634-JLRJT,1.0,1,0,2,20.35,20.35,0,20.35
9501-UKKNL,59.0,0,0,3,51.7,3005.8,0,50.94576271186441
2560-QTSBS,72.0,1,1,1,23.3,1623.15,0,22.543750000000003
7541-YLXCL,36.0,1,1,2,65.4,2498.4,1,69.4
4795-WRNVT,40.0,1,0,2,65.1,2586.0,0,64.65
6080-TCMYC,40.0,1,0,3,81.2,3292.3,0,82.3075
0260-ZDLGK,9.0,1,0,2,72.9,651.4,1,72.37777777777778
7860-UXCRM,63.0,1,2,0,74.5,4674.55,0,74.19920634920635
6357-JJPQT,3.0,1,0,3,80.5,232.35,0,77.45
2292-XQWSV,40.0,0,1,2,60.3,2448.5,0,61.2125
9552-TGUZV,8.0,1,0,2,75.0,658.1,0,82.2625
5913-INRQV,34.0,1,1,2,90.15,3128.8,0,92.02352941176471
8722-NGNBH,5.0,0,0,2,40.0,223.45,1,44.69
6210-KBBPI,9.0,1,0,0,99.45,919.4,1,102.15555555555555
9643-YBLUR,9.0,1,0,0,69.05,653.95,0,72.66111111111111
8734-FNWVH,31.0,1,0,1,59.7,1825.5,0,58.88709677419355
9447-YPTBX,50.0,1,1,1,19.85,943.1,0,18.862000000000002
0133-BMFZO,2.0,1,0,3,86.25,181.65,1,90.825
6128-CZOMY,1.0,1,0,3,45.65,45.65,1,45.65
9540-JYROE,8.0,1,0,2,70.1,551.35,1,68.91875
9026-LHEVG,9.0,0,0,3,40.75,359.4,0,39.93333333333333
2260-USTRB,2.0,1,0,1,70.2,115.95,1,57.975
3656-TKRVZ,3.0,1,0,3,55.35,165.2,1,55.06666666666666
7011-CVEUC,25.0,1,0,0,95.7,2338.35,0,93.53399999999999
6185-TASNN,1.0,1,0,3,46.3,46.3,0,46.3
7925-PNRGI,45.0,1,0,2,81.3,3541.1,0,78.69111111111111
8623-TMRBY,51.0,1,0,3,84.2,4146.05,1,81.29509803921569
1552-CZCLL,55.0,1,0,0,20.0,1087.25,0,19.76818181818182
3038-PQIUY,38.0,1,0,1,66.15,2522.4,0,66.37894736842105
1501-SGHBW,2.0,1,0,2,45.85,81.0,1,40.5
9313-CDOGY,38.0,1,0,3,19.6,717.3,0,18.876315789473683
8148-BPLZQ,34.0,1,0,3,49.8,1734.2,0,51.00588235294118
2623-DRYAM,70.0,1,1,3,101.75,7069.3,0,100.99000000000001
9987-LUTYD,13.0,1,1,2,55.15,742.9,0,57.146153846153844
3208-YPIOE,39.0,1,0,3,75.25,3017.65,1,77.37564102564103
4488-KQFDT,61.0,1,1,3,103.95,6423.0,0,105.29508196721312
2612-RANWT,12.0,1,0,1,100.15,1164.3,1,97.02499999999999
5693-PIPCS,41.0,1,2,0,99.65,4220.35,0,102.93536585365854
0491-KAPQG,21.0,1,0,3,73.7,1558.7,0,74.22380952380952
1925-LFCZZ,55.0,0,1,1,50.05,2743.45,0,49.880909090909086
8039-EQPIM,69.0,0,2,1,60.25,4055.5,0,58.77536231884058
6900-PXRMS,26.0,1,0,3,105.75,2710.25,1,104.24038461538461
8707-RMEZH,69.0,1,1,0,87.3,6055.55,0,87.76159420289855
3346-BRMIS,18.0,0,0,3,48.35,810.7,1,45.03888888888889
3209-ZPKFI,47.0,1,0,3,54.25,2538.2,0,54.00425531914893
6479-VDGRK,72.0,1,2,1,85.3,6129.2,0,85.12777777777778
9373-WSLOY,33.0,0,0,3,50.0,1750.85,0,53.056060606060605
2933-FILNV,2.0,0,0,2,24.4,36.55,1,18.275
3569-JFODW,72.0,1,2,0,90.95,6652.45,0,92.39513888888888
9819-FBNSV,37.0,1,0,1,72.25,2575.45,0,69.60675675675675
9544-PYPSJ,62.0,1,0,0,96.1,6019.35,0,97.08629032258065
1591-XWLGB,71.0,1,2,0,19.85,1379.6,0,19.430985915492958
0396-UKGAI,23.0,1,0,1,55.3,1284.2,0,55.834782608695654
3243-ZHOHY,16.0,1,1,2,20.1,296.15,0,18.509375
5186-EJEGL,9.0,1,0,2,69.5,653.25,0,72.58333333333333
7527-QNRUS,17.0,1,2,2,25.15,412.6,0,24.27058823529412
9986-BONCE,4.0,1,0,1,20.95,85.5,1,21.375
2722-JMONI,1.0,1,0,3,49.55,49.55,1,49.55
2203-GHNWN,24.0,1,0,2,79.65,1928.7,0,80.3625
3878-AVSOQ,1.0,1,0,3,71.25,71.25,0,71.25
3258-SYSWS,72.0,1,2,1,113.8,7845.8,0,108.96944444444445
5296-PSYVW,72.0,1,2,3,24.55,1750.7,0,24.31527777777778
6319-QSUSR,11.0,1,0,0,19.7,216.2,0,19.654545454545453
4083-EUGRJ,9.0,1,0,2,20.25,178.5,1,19.833333333333332
7579-OOPEC,2.0,1,0,0,50.15,115.1,1,57.55
0512-FLFDW,60.0,1,1,0,100.5,6029.0,0,100.48333333333333
1771-OADNZ,29.0,1,0,3,95.9,2745.2,1,94.66206896551724
0487-CRLZF,49.0,1,2,1,74.45,3721.9,0,75.95714285714286
2107-FBPTK,30.0,1,0,3,104.1,3121.1,0,104.03666666666666
9451-WLYRI,53.0,1,1,0,19.05,990.45,0,18.687735849056605
8219-VYBVI,39.0,1,2,2,25.0,1004.35,0,25.752564102564104
1991-VOPLL,9.0,1,0,2,19.05,157.65,0,17.516666666666666
9738-QLWTP,39.0,1,1,3,81.9,3219.75,0,82.5576923076923
1016-DJTSV,8.0,1,0,3,69.7,572.85,0,71.60625
9419-IPPBE,51.0,1,1,3,90.15,4554.85,0,89.31078431372549
0174-QRVVY,71.0,1,2,0,25.35,1847.55,0,26.021830985915493
5699-BNCAS,71.0,1,2,2,24.65,1766.75,0,24.883802816901408
2900-PHPLN,70.0,1,2,0,19.55,1462.05,0,20.88642857142857
0612-RTZZA,1.0,0,0,3,25.25,25.25,1,25.25
8106-GWQOK,38.0,0,2,1,60.0,2193.2,0,57.715789473684204
8751-EDEKA,28.0,1,0,0,89.9,2433.5,0,86.91071428571429
6878-GGDWG,32.0,1,0,1,19.4,641.15,0,20.0359375
4039-PIMHX,49.0,1,2,2,49.8,2398.4,0,48.946938775510205
8450-LUGUK,37.0,1,2,1,24.1,861.85,0,23.293243243243243
3604-WLABM,10.0,1,0,3,54.25,583.0,0,58.3
0795-GMVQO,67.0,1,1,0,109.9,7332.4,0,109.43880597014925
2259-OUUSZ,7.0,0,1,0,35.5,249.55,0,35.65
1142-IHLOO,51.0,1,1,0,87.55,4475.9,0,87.7627450980392
6410-LEFEN,9.0,1,0,3,45.15,416.45,1,46.27222222222222
4633-MKHYU,9.0,1,0,2,88.4,788.6,0,87.62222222222222
6257-RJOHI,4.0,1,0,2,50.8,202.3,0,50.575
1545-JFUML,71.0,1,2,3,99.0,6994.6,0,98.51549295774649
3194-ORPIK,50.0,1,0,1,84.4,4116.15,1,82.323
7826-VVKWT,24.0,1,2,3,96.55,2263.45,0,94.31041666666665
1353-GHZOS,22.0,1,1,1,59.75,1374.35,0,62.470454545454544
2587-EKXTS,44.0,1,0,3,111.5,4915.15,0,111.70795454545454
5442-BXVND,33.0,1,0,1,24.25,838.5,0,25.40909090909091
8816-VXNZD,1.0,1,0,3,75.1,75.1,1,75.1
9378-FXTIZ,54.0,1,1,0,70.15,3715.65,1,68.80833333333334
1723-HKXJQ,42.0,1,0,3,101.75,4273.45,1,101.74880952380951
7825-GKXMW,1.0,1,0,3,45.8,45.8,1,45.8
9753-OYLBX,1.0,1,0,2,20.5,20.5,0,20.5
2364-UFROM,30.0,1,1,3,70.4,2044.75,0,68.15833333333333
6656-JWRQX,1.0,0,0,2,30.55,30.55,0,30.55
6473-ULUHT,16.0,1,0,3,84.9,1398.25,0,87.390625
1240-KNSEZ,1.0,1,0,2,20.1,20.1,1,20.1
0836-SEYLU,9.0,0,0,2,40.65,328.95,1,36.55
4433-JCGCG,46.0,1,0,3,101.0,4680.05,1,101.74021739130436
3716-BDVDB,1.0,1,0,3,69.1,69.1,1,69.1
7688-AWMDX,71.0,1,2,1,54.5,3778.2,0,53.21408450704225
2842-BCQGE,43.0,1,0,0,75.35,3161.4,0,73.52093023255814
7244-QWYHG,50.0,0,1,1,44.45,2188.45,0,43.769
5899-MQZZL,13.0,1,0,2,75.0,999.45,1,76.88076923076923
6849-OYAMU,19.0,1,1,1,100.0,1888.65,1,99.40263157894738
5312-UXESG,41.0,1,0,1,98.05,3990.6,0,97.33170731707317
9488-HGMJH,1.0,1,0,3,71.15,71.15,1,71.15
6038-GCYEC,24.0,0,0,0,54.15,1240.25,1,51.677083333333336
2150-WLKUW,40.0,1,1,1,63.9,2635.0,0,65.875
7159-FVYPK,3.0,1,0,1,69.15,235.0,0,78.33333333333333
7032-LMBHI,37.0,1,1,1,64.65,2347.85,0,63.4554054054054
1150-WFARN,67.0,1,2,0,108.75,7156.2,1,106.80895522388059
6088-BXMRG,32.0,1,0,3,98.85,3089.6,0,96.55
3144-AUDBS,6.0,1,0,3,49.15,270.8,1,45.13333333333333
4821-SJHJV,32.0,1,0,3,89.6,2901.8,0,90.68125
7346-MEDWM,59.0,1,0,3,83.25,4949.1,0,83.88305084745764
1137-DGOWI,30.0,1,1,1,70.25,2198.9,0,73.29666666666667
5616-PRTNT,20.0,1,0,3,19.4,374.5,1,18.725
3812-LRZIR,27.0,1,2,3,24.5,761.95,0,28.22037037037037
4818-QIUFN,20.0,1,0,3,79.15,1520.9,1,76.045
9483-GCPWE,9.0,1,1,2,20.1,190.25,0,21.13888888888889
4227-OJHAL,68.0,1,1,0,73.0,5163.0,0,75.92647058823529
9220-CXRSC,69.0,1,2,0,61.4,4059.85,0,58.83840579710145
4993-JCRGJ,26.0,1,0,2,84.3,2281.6,0,87.75384615384615
9537-JALFH,69.0,1,2,1,19.9,1356.7,0,19.66231884057971
6698-OXETB,11.0,1,2,2,20.4,231.45,0,21.04090909090909
2103-ZRXFN,1.0,1,0,2,50.75,50.75,0,50.75
3724-BSCVH,10.0,1,1,2,20.45,242.4,0,24.240000000000002
4877-TSOFF,55.0,1,1,1,75.75,4264.25,0,77.53181818181818
9209-NWPGU,44.0,1,1,3,65.4,2774.55,0,63.05795454545455
6961-VCPMC,46.0,1,0,3,80.4,3605.2,1,78.37391304347825
7306-YDSOI,69.0,1,2,1,59.75,4069.9,0,58.984057971014494
5288-AHOUP,11.0,1,0,3,78.5,874.2,0,79.47272727272728
6688-UZPWD,11.0,1,0,3,102.0,1145.35,1,104.12272727272726
0655-YDGFJ,29.0,1,0,1,48.95,1323.7,0,45.6448275862069
8468-EHYJA,57.0,1,0,3,99.65,5497.05,0,96.43947368421053
6823-SIDFQ,28.0,1,1,0,18.25,534.7,0,19.09642857142857
1097-FSPVW,42.0,1,0,0,54.55,2455.05,0,58.453571428571436
2839-RFSQE,2.0,1,0,2,20.65,38.7,1,19.35
8328-SKJNO,23.0,0,1,1,40.65,947.4,0,41.19130434782608
7010-ZMVBF,18.0,1,0,2,20.45,357.0,0,19.833333333333332
5201-CBWYG,62.0,1,1,1,24.8,1476.25,0,23.81048387096774
0968-GSIKN,1.0,1,0,2,70.8,70.8,1,70.8
1965-DDBWU,16.0,1,0,0,89.05,1448.6,1,90.5375
9057-SIHCH,3.0,1,0,3,96.6,291.9,1,97.3
6352-GIGGQ,67.0,1,1,1,88.8,5903.15,0,88.10671641791045
3635-QQRQD,62.0,1,2,0,20.05,1201.65,0,19.381451612903227
6771-XWBDM,57.0,1,0,0,104.5,5921.35,1,103.88333333333334
2897-DOVND,2.0,1,0,3,69.8,146.65,0,73.325
3082-YVEKW,23.0,1,2,1,77.15,1759.4,0,76.49565217391304
0191-EQUUH,25.0,0,2,1,35.05,844.45,0,33.778
7134-HBPBS,72.0,1,2,1,108.1,7774.05,0,107.97291666666666
3489-HHPFY,2.0,1,0,3,84.05,134.05,0,67.025
2926-JEJJC,8.0,1,1,1,20.2,140.95,0,17.61875
8601-QACRS,5.0,1,0,2,50.6,249.95,1,49.989999999999995
4950-BDEUX,35.0,0,0,3,49.2,1701.65,0,48.61857142857143
5789-LDFXO,24.0,1,1,3,24.6,592.65,0,24.693749999999998
0508-OOLTO,2.0,1,0,3,71.65,135.75,0,67.875
2984-TBYKU,72.0,1,2,0,104.9,7732.65,0,107.39791666666666
9822-WMWVG,41.0,1,0,3,106.5,4282.4,0,104.44878048780487
2391-SOORI,4.0,1,0,3,49.35,219.65,1,54.9125
9040-KZVWO,26.0,1,1,1,75.5,2018.1,0,77.61923076923077
2645-QTLMB,7.0,1,0,3,94.25,669.0,1,95.57142857142857
4806-HIPDW,1.0,1,0,3,68.95,68.95,1,68.95
1548-ARAGG,4.0,1,0,2,58.5,224.85,0,56.2125
6339-RZCBJ,48.0,1,2,0,78.9,3771.5,0,78.57291666666667
4424-TKOPW,2.0,1,0,3,93.85,196.75,1,98.375
4415-WNGVR,12.0,1,1,3,79.2,943.85,0,78.65416666666667
2522-AHJXR,60.0,1,0,1,109.45,6572.85,0,109.5475
0412-UCCNP,55.0,1,2,3,59.2,3175.85,0,57.74272727272727
1816-FLZDK,1.0,0,0,2,29.15,29.15,0,29.15
7096-UCLNH,1.0,1,0,2,20.05,20.05,0,20.05
8443-ZRDBZ,4.0,1,0,3,76.05,318.9,1,79.725
9136-ALYBR,1.0,0,0,2,24.45,24.45,1,24.45
4615-PIVVU,42.0,1,2,0,66.5,2762.75,0,65.7797619047619
8885-QSQBX,1.0,1,0,1,49.55,49.55,0,49.55
7479-NITWS,7.0,1,0,0,89.35,631.85,1,90.26428571428572
8617-ENBDS,3.0,1,0,0,73.6,232.5,0,77.5
9385-NXKDA,72.0,1,2,0,82.65,5919.35,0,82.21319444444445
0430-IHCDJ,15.0,1,0,3,49.0,749.25,0,49.95
2959-MJHIC,4.0,1,0,3,80.35,307.4,1,76.85
6674-KVJHG,11.0,1,1,3,25.2,245.15,0,22.286363636363635
1814-DKOLC,5.0,1,0,2,25.45,134.75,0,26.95
4201-JMNGR,1.0,1,0,3,55.8,55.8,1,55.8
9351-HXDMR,72.0,1,2,0,110.9,8240.85,0,114.45625000000001
3537-HPKQT,55.0,1,0,0,77.75,4266.4,0,77.57090909090908
2129-ALKBS,40.0,1,0,3,26.2,1077.5,0,26.9375
5821-MMEIL,57.0,1,2,1,19.9,1115.6,0,19.5719298245614
5960-WPXQM,1.0,1,0,3,79.05,79.05,1,79.05
0684-AOSIH,1.0,1,0,3,95.0,95.0,1,95.0
8260-NGFNY,1.0,0,0,2,25.2,25.2,1,25.2
1309-XGFSN,52.0,1,1,3,80.85,4079.55,0,78.45288461538462
1866-RZZQS,41.0,1,0,3,98.4,4187.75,1,102.14024390243902
6968-URWQU,43.0,1,1,2,56.35,2391.15,0,55.608139534883726
4742-TXUEX,47.0,1,2,1,19.3,890.5,0,18.9468085106383
9631-XEYKE,3.0,1,0,1,50.4,137.25,0,45.75
8631-NBHFZ,66.0,1,2,0,79.4,5154.6,1,78.10000000000001
1335-MXCSE,55.0,1,2,0,55.25,3119.9,0,56.72545454545455
8873-TMKGR,29.0,1,1,2,19.1,529.5,0,18.25862068965517
8800-JOOCF,12.0,1,0,3,84.05,966.55,0,80.54583333333333
1469-LBJQJ,66.0,1,0,3,105.2,6936.85,0,105.10378787878788
4958-XCBDQ,35.0,1,0,3,101.4,3496.3,1,99.89428571428572
8337-UPOAQ,10.0,1,0,3,89.8,914.3,1,91.42999999999999
0064-YIJGF,27.0,1,0,1,75.75,1929.0,0,71.44444444444444
2386-OWURY,58.0,1,0,3,95.3,5817.7,0,100.3051724137931
1725-IQNIY,54.0,1,2,1,109.75,6110.2,1,113.15185185185184
0310-VQXAM,9.0,1,0,2,19.85,178.8,0,19.866666666666667
6598-RFFVI,2.0,1,1,0,19.3,28.3,1,14.15
3453-RTHJQ,6.0,1,0,3,69.1,435.0,0,72.5
6712-OAWRH,26.0,1,0,3,91.25,2351.8,1,90.45384615384616
6278-FEPBZ,9.0,1,0,2,20.25,186.15,0,20.683333333333334
4280-DLSHD,8.0,1,0,2,54.75,445.85,0,55.73125
1508-DFXCU,12.0,1,0,3,81.45,912.0,0,76.0
8614-VGMMV,15.0,1,0,3,49.1,679.55,1,45.30333333333333
7868-BGSZA,43.0,1,1,3,80.2,3581.6,0,83.29302325581395
2800-QQUSO,42.0,1,0,3,100.3,4222.95,0,100.54642857142856
2930-UOTMB,31.0,1,0,0,65.25,1994.3,1,64.33225806451613
7973-DZRKH,66.0,1,2,0,90.95,5930.05,0,89.84924242424243
5914-DVBWJ,18.0,1,0,3,85.45,1505.85,1,83.65833333333333
7698-YFGEZ,1.0,1,0,2,20.0,20.0,0,20.0
2533-QVMSK,61.0,1,2,3,94.1,5638.3,1,92.43114754098362
9773-PEQBZ,10.0,1,0,3,79.85,797.25,0,79.725
8644-XLFBW,1.0,1,0,3,71.65,71.65,1,71.65
0650-BWOZN,18.0,1,0,3,73.55,1359.45,0,75.525
8625-AZYZY,24.0,1,0,3,104.65,2542.45,1,105.93541666666665
7785-RDVIG,3.0,1,0,2,19.3,54.7,0,18.233333333333334
9602-WCXPI,50.0,1,1,0,20.15,989.05,0,19.781
2903-YYTBW,1.0,1,0,3,44.55,44.55,0,44.55
3620-MWJNE,2.0,1,0,2,54.45,87.3,0,43.65
8573-JGCZW,17.0,1,1,1,19.65,351.55,0,20.679411764705883
6837-HAEVO,69.0,1,2,3,105.0,7297.75,0,105.76449275362319
6701-YVNQG,72.0,1,2,0,88.7,6301.7,0,87.52361111111111
9306-CPCBC,3.0,1,0,3,74.25,210.3,1,70.10000000000001
4304-XUMGI,50.0,1,2,1,75.15,3822.45,0,76.449
9504-YAZWB,53.0,1,2,2,20.25,1048.45,0,19.782075471698114
