tenure,PhoneService,MonthlyCharges,TotalCharges,Churn,TotalCharges_to_MonthlyCharges_ratio,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Month-to-month,Contract_One year,Contract_Two year
1,1,44.9,44.9,0,1.0,0,0,1,1,0,0,0
8,1,75.25,576.7,0,7.663787375415283,0,0,0,0,0,0,0
53,1,24.6,1279.0,0,51.99186991869919,0,0,1,1,1,0,1
51,1,25.0,1260.7,0,50.428,1,0,1,0,1,1,0
11,1,20.95,267.35,0,12.761336515513127,1,0,1,0,0,0,0
60,1,110.6,6586.85,0,59.55560578661845,0,0,0,0,1,0,1
17,1,55.5,934.15,0,16.83153153153153,0,1,1,0,0,0,0
3,1,43.3,123.65,1,2.8556581986143192,0,0,0,0,0,0,0
70,1,109.5,7534.65,1,68.80958904109589,1,0,1,0,1,1,0
1,1,19.45,19.45,0,1.0,0,0,1,1,0,0,0
43,1,84.85,3645.6,0,42.96523276370065,0,0,0,0,0,0,0
16,1,19.6,314.45,0,16.043367346938773,0,0,1,1,0,0,0
57,1,53.45,3053.0,0,57.11880261927034,0,0,0,0,1,1,0
37,1,19.8,677.05,0,34.19444444444444,0,1,1,0,1,1,0
72,1,112.1,7965.95,0,71.06110615521855,0,1,1,0,1,0,1
11,1,84.8,906.85,1,10.693985849056604,0,1,1,0,0,0,0
50,1,95.05,4888.7,1,51.432930036822725,0,0,0,0,0,0,0
5,1,50.35,237.25,1,4.71201588877855,0,0,0,0,0,0,0
1,1,74.6,74.6,1,1.0,1,0,1,0,0,0,0
16,1,19.7,342.4,1,17.380710659898476,0,0,1,1,0,0,0
2,1,74.2,140.1,0,1.8881401617250675,0,0,0,0,0,0,0
17,1,69.0,1108.0,0,16.057971014492754,0,0,1,1,0,0,0
16,1,19.35,295.55,0,15.27390180878553,0,1,1,0,1,1,0
15,1,59.45,892.65,1,15.015138772077377,0,0,0,0,0,0,0
10,1,19.8,198.25,0,10.012626262626265,0,0,1,1,1,1,0
46,1,105.2,4822.85,1,45.84458174904943,1,0,1,0,1,1,0
64,1,109.2,6741.15,0,61.73214285714285,0,1,1,0,1,0,1
1,1,79.15,79.15,0,1.0,0,0,1,1,0,0,0
25,1,53.65,1355.45,0,25.264678471575024,0,0,1,1,1,1,0
71,1,100.2,7209.0,0,71.94610778443113,0,1,1,0,1,0,1
8,1,45.15,438.4,1,9.709856035437433,0,0,1,1,0,0,0
72,1,108.65,7726.35,0,71.11228716060745,1,0,1,0,1,0,1
49,0,40.65,2070.75,0,50.9409594095941,1,0,1,0,0,0,0
29,0,55.35,1636.95,0,29.574525745257453,0,1,1,0,1,1,0
72,1,105.6,7581.5,0,71.79450757575758,1,0,1,0,1,0,1
31,1,93.8,3019.5,1,32.1908315565032,0,0,0,0,0,0,0
50,1,95.7,4729.75,0,49.4226750261233,0,0,0,0,0,0,0
71,1,83.2,6126.1,0,73.63100961538461,0,0,0,0,1,0,1
70,1,90.05,6333.4,0,70.33203775680178,0,1,1,0,1,0,1
71,1,97.65,6687.85,0,68.48796722990271,0,1,1,0,1,1,0
61,1,68.05,4158.25,0,61.10580455547392,1,0,1,0,1,0,1
32,1,96.2,3183.4,1,33.09147609147609,0,0,0,0,0,0,0
1,1,79.6,79.6,1,1.0,0,0,0,0,0,0,0
68,1,102.1,7149.35,0,70.02301665034281,1,0,1,0,1,0,1
62,1,23.4,1429.65,0,61.096153846153854,1,0,1,0,1,0,1
7,1,71.05,472.65,0,6.652357494722026,0,0,0,0,0,0,0
20,1,85.25,1734.5,1,20.34604105571848,0,0,0,0,0,0,0
6,1,19.45,113.5,0,5.83547557840617,0,0,1,1,1,1,0
33,0,59.45,1884.65,0,31.70142977291842,1,0,1,0,0,0,0
28,1,92.2,2568.15,0,27.85412147505423,1,0,1,0,1,1,0
27,1,19.85,470.0,0,23.67758186397985,0,1,1,0,1,0,1
7,1,43.9,278.4,0,6.341685649202733,0,0,1,1,0,0,0
26,1,80.5,2088.8,1,25.947826086956525,0,0,0,0,0,0,0
5,1,89.8,502.6,1,5.596881959910913,0,0,0,0,0,0,0
30,1,90.5,2595.85,0,28.68342541436464,0,1,1,0,0,0,0
63,1,90.45,5825.5,0,64.40574903261471,0,1,1,0,1,1,0
1,1,50.75,50.75,1,1.0,0,0,0,0,0,0,0
53,1,84.6,4449.75,0,52.597517730496456,0,0,0,0,1,1,0
14,1,89.65,1208.35,1,13.47852760736196,0,1,1,0,0,0,0
21,1,99.15,1956.4,0,19.73171961674231,1,0,1,0,0,0,0
17,1,19.95,310.6,0,15.568922305764412,0,0,1,1,1,1,0
16,1,20.5,290.55,0,14.173170731707318,0,0,1,1,1,0,1
35,1,62.1,2096.1,0,33.7536231884058,0,0,0,0,0,0,0
32,1,79.5,2665.0,0,33.522012578616355,0,0,0,0,0,0,0
28,1,19.55,543.8,0,27.815856777493604,1,0,1,0,0,0,0
1,1,20.35,20.35,0,1.0,0,0,1,1,0,0,0
59,0,51.7,3005.8,0,58.13926499032882,0,0,0,0,0,0,0
72,1,23.3,1623.15,0,69.66309012875537,1,0,1,0,1,1,0
36,1,65.4,2498.4,1,38.20183486238532,0,0,1,1,1,1,0
40,1,65.1,2586.0,0,39.723502304147466,0,0,1,1,0,0,0
40,1,81.2,3292.3,0,40.54556650246305,0,0,0,0,0,0,0
9,1,72.9,651.4,1,8.935528120713306,0,0,1,1,0,0,0
63,1,74.5,4674.55,0,62.745637583892616,0,1,1,0,1,0,1
3,1,80.5,232.35,0,2.886335403726708,0,0,0,0,0,0,0
40,0,60.3,2448.5,0,40.60530679933665,0,0,1,1,1,1,0
8,1,75.0,658.1,0,8.774666666666667,0,0,1,1,0,0,0
34,1,90.15,3128.8,0,34.70660011092623,0,0,1,1,1,1,0
5,0,40.0,223.45,1,5.58625,0,0,1,1,0,0,0
9,1,99.45,919.4,1,9.244846656611362,0,1,1,0,0,0,0
9,1,69.05,653.95,0,9.47067342505431,0,1,1,0,0,0,0
31,1,59.7,1825.5,0,30.577889447236178,1,0,1,0,0,0,0
50,1,19.85,943.1,0,47.51133501259446,1,0,1,0,1,1,0
2,1,86.25,181.65,1,2.106086956521739,0,0,0,0,0,0,0
1,1,45.65,45.65,1,1.0,0,0,0,0,0,0,0
8,1,70.1,551.35,1,7.865192582025679,0,0,1,1,0,0,0
9,0,40.75,359.4,0,8.81963190184049,0,0,0,0,0,0,0
2,1,70.2,115.95,1,1.6517094017094016,1,0,1,0,0,0,0
3,1,55.35,165.2,1,2.9846431797651305,0,0,0,0,0,0,0
25,1,95.7,2338.35,0,24.434169278996865,0,1,1,0,0,0,0
1,1,46.3,46.3,0,1.0,0,0,0,0,0,0,0
45,1,81.3,3541.1,0,43.5559655596556,0,0,1,1,0,0,0
51,1,84.2,4146.05,1,49.24049881235155,0,0,0,0,0,0,0
55,1,20.0,1087.25,0,54.3625,0,1,1,0,0,0,0
38,1,66.15,2522.4,0,38.131519274376416,1,0,1,0,0,0,0
2,1,45.85,81.0,1,1.7666303162486368,0,0,1,1,0,0,0
38,1,19.6,717.3,0,36.5969387755102,0,0,0,0,0,0,0
34,1,49.8,1734.2,0,34.82329317269077,0,0,0,0,0,0,0
70,1,101.75,7069.3,0,69.47714987714988,0,0,0,0,1,1,0
13,1,55.15,742.9,0,13.470534904805078,0,0,1,1,1,1,0
39,1,75.25,3017.65,1,40.10166112956811,0,0,0,0,0,0,0
61,1,103.95,6423.0,0,61.78932178932179,0,0,0,0,1,1,0
12,1,100.15,1164.3,1,11.625561657513728,1,0,1,0,0,0,0
41,1,99.65,4220.35,0,42.35173105870547,0,1,1,0,1,0,1
21,1,73.7,1558.7,0,21.149253731343283,0,0,0,0,0,0,0
55,0,50.05,2743.45,0,54.81418581418581,1,0,1,0,1,1,0
69,0,60.25,4055.5,0,67.31120331950207,1,0,1,0,1,0,1
26,1,105.75,2710.25,1,25.62884160756501,0,0,0,0,0,0,0
69,1,87.3,6055.55,0,69.36483390607103,0,1,1,0,1,1,0
18,0,48.35,810.7,1,16.767321613236817,0,0,0,0,0,0,0
47,1,54.25,2538.2,0,46.78709677419354,0,0,0,0,0,0,0
72,1,85.3,6129.2,0,71.8546307151231,1,0,1,0,1,0,1
33,0,50.0,1750.85,0,35.017,0,0,0,0,0,0,0
2,0,24.4,36.55,1,1.4979508196721312,0,0,1,1,0,0,0
72,1,90.95,6652.45,0,73.14403518416712,0,1,1,0,1,0,1
37,1,72.25,2575.45,0,35.646366782006915,1,0,1,0,0,0,0
62,1,96.1,6019.35,0,62.63631633714881,0,1,1,0,0,0,0
71,1,19.85,1379.6,0,69.50125944584381,0,1,1,0,1,0,1
23,1,55.3,1284.2,0,23.22242314647378,1,0,1,0,0,0,0
16,1,20.1,296.15,0,14.73383084577114,0,0,1,1,1,1,0
9,1,69.5,653.25,0,9.399280575539567,0,0,1,1,0,0,0
17,1,25.15,412.6,0,16.405566600397616,0,0,1,1,1,0,1
4,1,20.95,85.5,1,4.081145584725538,1,0,1,0,0,0,0
1,1,49.55,49.55,1,1.0,0,0,0,0,0,0,0
24,1,79.65,1928.7,0,24.214689265536723,0,0,1,1,0,0,0
1,1,71.25,71.25,0,1.0,0,0,0,0,0,0,0
72,1,113.8,7845.8,0,68.94376098418277,1,0,1,0,1,0,1
72,1,24.55,1750.7,0,71.31160896130346,0,0,0,0,1,0,1
11,1,19.7,216.2,0,10.9746192893401,0,1,1,0,0,0,0
9,1,20.25,178.5,1,8.814814814814815,0,0,1,1,0,0,0
2,1,50.15,115.1,1,2.295114656031904,0,1,1,0,0,0,0
60,1,100.5,6029.0,0,59.99004975124378,0,1,1,0,1,1,0
29,1,95.9,2745.2,1,28.625651720542223,0,0,0,0,0,0,0
49,1,74.45,3721.9,0,49.99194089993284,1,0,1,0,1,0,1
30,1,104.1,3121.1,0,29.98174831892411,0,0,0,0,0,0,0
53,1,19.05,990.45,0,51.99212598425197,0,1,1,0,1,1,0
39,1,25.0,1004.35,0,40.174,0,0,1,1,1,0,1
9,1,19.05,157.65,0,8.275590551181102,0,0,1,1,0,0,0
39,1,81.9,3219.75,0,39.31318681318681,0,0,0,0,1,1,0
8,1,69.7,572.85,0,8.218794835007174,0,0,0,0,0,0,0
51,1,90.15,4554.85,0,50.525235718247366,0,0,0,0,1,1,0
71,1,25.35,1847.55,0,72.88165680473372,0,1,1,0,1,0,1
71,1,24.65,1766.75,0,71.67342799188641,0,0,1,1,1,0,1
70,1,19.55,1462.05,0,74.7851662404092,0,1,1,0,1,0,1
1,0,25.25,25.25,1,1.0,0,0,0,0,0,0,0
38,0,60.0,2193.2,0,36.55333333333333,1,0,1,0,1,0,1
28,1,89.9,2433.5,0,27.068965517241377,0,1,1,0,0,0,0
32,1,19.4,641.15,0,33.04896907216495,1,0,1,0,0,0,0
49,1,49.8,2398.4,0,48.16064257028113,0,0,1,1,1,0,1
37,1,24.1,861.85,0,35.76141078838174,1,0,1,0,1,0,1
10,1,54.25,583.0,0,10.746543778801843,0,0,0,0,0,0,0
67,1,109.9,7332.4,0,66.71883530482256,0,1,1,0,1,1,0
7,0,35.5,249.55,0,7.029577464788733,0,1,1,0,1,1,0
51,1,87.55,4475.9,0,51.12392918332381,0,1,1,0,1,1,0
9,1,45.15,416.45,1,9.223698781838316,0,0,0,0,0,0,0
9,1,88.4,788.6,0,8.92081447963801,0,0,1,1,0,0,0
4,1,50.8,202.3,0,3.9822834645669296,0,0,1,1,0,0,0
71,1,99.0,6994.6,0,70.65252525252525,0,0,0,0,1,0,1
50,1,84.4,4116.15,1,48.76954976303317,1,0,1,0,0,0,0
24,1,96.55,2263.45,0,23.4432936302434,0,0,0,0,1,0,1
22,1,59.75,1374.35,0,23.00167364016736,1,0,1,0,1,1,0
44,1,111.5,4915.15,0,44.082062780269055,0,0,0,0,0,0,0
33,1,24.25,838.5,0,34.577319587628864,1,0,1,0,0,0,0
1,1,75.1,75.1,1,1.0,0,0,0,0,0,0,0
54,1,70.15,3715.65,1,52.967213114754095,0,1,1,0,1,1,0
42,1,101.75,4273.45,1,41.999508599508594,0,0,0,0,0,0,0
1,1,45.8,45.8,1,1.0,0,0,0,0,0,0,0
1,1,20.5,20.5,0,1.0,0,0,1,1,0,0,0
30,1,70.4,2044.75,0,29.044744318181817,0,0,0,0,1,1,0
1,0,30.55,30.55,0,1.0,0,0,1,1,0,0,0
16,1,84.9,1398.25,0,16.46937573616019,0,0,0,0,0,0,0
1,1,20.1,20.1,1,1.0,0,0,1,1,0,0,0
9,0,40.65,328.95,1,8.092250922509225,0,0,1,1,0,0,0
46,1,101.0,4680.05,1,46.33712871287129,0,0,0,0,0,0,0
1,1,69.1,69.1,1,1.0,0,0,0,0,0,0,0
71,1,54.5,3778.2,0,69.32477064220183,1,0,1,0,1,0,1
43,1,75.35,3161.4,0,41.956204379562045,0,1,1,0,0,0,0
50,0,44.45,2188.45,0,49.23397075365578,1,0,1,0,1,1,0
13,1,75.0,999.45,1,13.326,0,0,1,1,0,0,0
19,1,100.0,1888.65,1,18.8865,1,0,1,0,1,1,0
41,1,98.05,3990.6,0,40.69964303926568,1,0,1,0,0,0,0
1,1,71.15,71.15,1,1.0,0,0,0,0,0,0,0
24,0,54.15,1240.25,1,22.903970452446902,0,1,1,0,0,0,0
40,1,63.9,2635.0,0,41.23630672926448,1,0,1,0,1,1,0
3,1,69.15,235.0,0,3.398409255242227,1,0,1,0,0,0,0
37,1,64.65,2347.85,0,36.316318638824434,1,0,1,0,1,1,0
67,1,108.75,7156.2,1,65.80413793103448,0,1,1,0,1,0,1
32,1,98.85,3089.6,0,31.25543753161356,0,0,0,0,0,0,0
6,1,49.15,270.8,1,5.509664292980672,0,0,0,0,0,0,0
32,1,89.6,2901.8,0,32.386160714285715,0,0,0,0,0,0,0
59,1,83.25,4949.1,0,59.44864864864865,0,0,0,0,0,0,0
30,1,70.25,2198.9,0,31.301067615658365,1,0,1,0,1,1,0
20,1,19.4,374.5,1,19.304123711340207,0,0,0,0,0,0,0
27,1,24.5,761.95,0,31.1,0,0,0,0,1,0,1
20,1,79.15,1520.9,1,19.21541377132028,0,0,0,0,0,0,0
9,1,20.1,190.25,0,9.465174129353231,0,0,1,1,1,1,0
68,1,73.0,5163.0,0,70.72602739726027,0,1,1,0,1,1,0
69,1,61.4,4059.85,0,66.12133550488599,0,1,1,0,1,0,1
26,1,84.3,2281.6,0,27.06524317912218,0,0,1,1,0,0,0
69,1,19.9,1356.7,0,68.17587939698493,1,0,1,0,1,0,1
11,1,20.4,231.45,0,11.345588235294118,0,0,1,1,1,0,1
1,1,50.75,50.75,0,1.0,0,0,1,1,0,0,0
10,1,20.45,242.4,0,11.853300733496331,0,0,1,1,1,1,0
55,1,75.75,4264.25,0,56.29372937293729,1,0,1,0,1,1,0
44,1,65.4,2774.55,0,42.42431192660551,0,0,0,0,1,1,0
46,1,80.4,3605.2,1,44.840796019900495,0,0,0,0,0,0,0
69,1,59.75,4069.9,0,68.11548117154811,1,0,1,0,1,0,1
11,1,78.5,874.2,0,11.136305732484075,0,0,0,0,0,0,0
11,1,102.0,1145.35,1,11.22892156862745,0,0,0,0,0,0,0
29,1,48.95,1323.7,0,27.04187946884576,1,0,1,0,0,0,0
57,1,99.65,5497.05,0,55.16357250376317,0,0,0,0,0,0,0
28,1,18.25,534.7,0,29.298630136986304,0,1,1,0,1,1,0
42,1,54.55,2455.05,0,45.005499541704864,0,1,1,0,0,0,0
2,1,20.65,38.7,1,1.8740920096852305,0,0,1,1,0,0,0
23,0,40.65,947.4,0,23.30627306273063,1,0,1,0,1,1,0
18,1,20.45,357.0,0,17.457212713936432,0,0,1,1,0,0,0
62,1,24.8,1476.25,0,59.52620967741935,1,0,1,0,1,1,0
1,1,70.8,70.8,1,1.0,0,0,1,1,0,0,0
16,1,89.05,1448.6,1,16.267265581134193,0,1,1,0,0,0,0
3,1,96.6,291.9,1,3.0217391304347827,0,0,0,0,0,0,0
67,1,88.8,5903.15,0,66.47691441441441,1,0,1,0,1,1,0
62,1,20.05,1201.65,0,59.93266832917706,0,1,1,0,1,0,1
57,1,104.5,5921.35,1,56.66363636363637,0,1,1,0,0,0,0
2,1,69.8,146.65,0,2.101002865329513,0,0,0,0,0,0,0
23,1,77.15,1759.4,0,22.8049254698639,1,0,1,0,1,0,1
25,0,35.05,844.45,0,24.09272467902996,1,0,1,0,1,0,1
72,1,108.1,7774.05,0,71.91535615171138,1,0,1,0,1,0,1
2,1,84.05,134.05,0,1.5948839976204645,0,0,0,0,0,0,0
8,1,20.2,140.95,0,6.977722772277227,1,0,1,0,1,1,0
5,1,50.6,249.95,1,4.939723320158103,0,0,1,1,0,0,0
35,0,49.2,1701.65,0,34.58638211382114,0,0,0,0,0,0,0
24,1,24.6,592.65,0,24.091463414634145,0,0,0,0,1,1,0
2,1,71.65,135.75,0,1.894626657362177,0,0,0,0,0,0,0
72,1,104.9,7732.65,0,73.7144899904671,0,1,1,0,1,0,1
41,1,106.5,4282.4,0,40.21032863849765,0,0,0,0,0,0,0
4,1,49.35,219.65,1,4.450861195542046,0,0,0,0,0,0,0
26,1,75.5,2018.1,0,26.72980132450331,1,0,1,0,1,1,0
7,1,94.25,669.0,1,7.098143236074271,0,0,0,0,0,0,0
1,1,68.95,68.95,1,1.0,0,0,0,0,0,0,0
4,1,58.5,224.85,0,3.843589743589744,0,0,1,1,0,0,0
48,1,78.9,3771.5,0,47.80101394169835,0,1,1,0,1,0,1
2,1,93.85,196.75,1,2.0964304741608952,0,0,0,0,0,0,0
12,1,79.2,943.85,0,11.91729797979798,0,0,0,0,1,1,0
60,1,109.45,6572.85,0,60.05344906349932,1,0,1,0,0,0,0
55,1,59.2,3175.85,0,53.64611486486486,0,0,0,0,1,0,1
1,0,29.15,29.15,0,1.0,0,0,1,1,0,0,0
1,1,20.05,20.05,0,1.0,0,0,1,1,0,0,0
4,1,76.05,318.9,1,4.193293885601578,0,0,0,0,0,0,0
1,0,24.45,24.45,1,1.0,0,0,1,1,0,0,0
42,1,66.5,2762.75,0,41.54511278195488,0,1,1,0,1,0,1
1,1,49.55,49.55,0,1.0,1,0,1,0,0,0,0
7,1,89.35,631.85,1,7.071628427532177,0,1,1,0,0,0,0
3,1,73.6,232.5,0,3.158967391304348,0,1,1,0,0,0,0
72,1,82.65,5919.35,0,71.6194797338173,0,1,1,0,1,0,1
15,1,49.0,749.25,0,15.290816326530612,0,0,0,0,0,0,0
4,1,80.35,307.4,1,3.825762289981332,0,0,0,0,0,0,0
11,1,25.2,245.15,0,9.728174603174605,0,0,0,0,1,1,0
5,1,25.45,134.75,0,5.294695481335953,0,0,1,1,0,0,0
1,1,55.8,55.8,1,1.0,0,0,0,0,0,0,0
72,1,110.9,8240.85,0,74.30883678990081,0,1,1,0,1,0,1
55,1,77.75,4266.4,0,54.873311897106106,0,1,1,0,0,0,0
40,1,26.2,1077.5,0,41.12595419847328,0,0,0,0,0,0,0
57,1,19.9,1115.6,0,56.06030150753769,1,0,1,0,1,0,1
1,1,79.05,79.05,1,1.0,0,0,0,0,0,0,0
1,1,95.0,95.0,1,1.0,0,0,0,0,0,0,0
1,0,25.2,25.2,1,1.0,0,0,1,1,0,0,0
52,1,80.85,4079.55,0,50.458256029684605,0,0,0,0,1,1,0
41,1,98.4,4187.75,1,42.55843495934959,0,0,0,0,0,0,0
43,1,56.35,2391.15,0,42.433895297249336,0,0,1,1,1,1,0
47,1,19.3,890.5,0,46.13989637305699,1,0,1,0,1,0,1
3,1,50.4,137.25,0,2.7232142857142856,1,0,1,0,0,0,0
66,1,79.4,5154.6,1,64.91939546599497,0,1,1,0,1,0,1
55,1,55.25,3119.9,0,56.468778280542985,0,1,1,0,1,0,1
29,1,19.1,529.5,0,27.722513089005236,0,0,1,1,1,1,0
12,1,84.05,966.55,0,11.49970255800119,0,0,0,0,0,0,0
66,1,105.2,6936.85,0,65.93963878326997,0,0,0,0,0,0,0
35,1,101.4,3496.3,1,34.480276134122285,0,0,0,0,0,0,0
10,1,89.8,914.3,1,10.1815144766147,0,0,0,0,0,0,0
27,1,75.75,1929.0,0,25.465346534653467,1,0,1,0,0,0,0
58,1,95.3,5817.7,0,61.04616998950682,0,0,0,0,0,0,0
54,1,109.75,6110.2,1,55.67380410022779,1,0,1,0,1,0,1
9,1,19.85,178.8,0,9.007556675062972,0,0,1,1,0,0,0
2,1,19.3,28.3,1,1.466321243523316,0,1,1,0,1,1,0
6,1,69.1,435.0,0,6.295224312590449,0,0,0,0,0,0,0
26,1,91.25,2351.8,1,25.773150684931508,0,0,0,0,0,0,0
9,1,20.25,186.15,0,9.192592592592591,0,0,1,1,0,0,0
8,1,54.75,445.85,0,8.14337899543379,0,0,1,1,0,0,0
12,1,81.45,912.0,0,11.197053406998158,0,0,0,0,0,0,0
15,1,49.1,679.55,1,13.840122199592669,0,0,0,0,0,0,0
43,1,80.2,3581.6,0,44.65835411471321,0,0,0,0,1,1,0
42,1,100.3,4222.95,0,42.10319042871386,0,0,0,0,0,0,0
31,1,65.25,1994.3,1,30.5639846743295,0,1,1,0,0,0,0
66,1,90.95,5930.05,0,65.20120945574492,0,1,1,0,1,0,1
18,1,85.45,1505.85,1,17.622586307782328,0,0,0,0,0,0,0
1,1,20.0,20.0,0,1.0,0,0,1,1,0,0,0
61,1,94.1,5638.3,1,59.91817215727949,0,0,0,0,1,0,1
10,1,79.85,797.25,0,9.98434564809017,0,0,0,0,0,0,0
1,1,71.65,71.65,1,1.0,0,0,0,0,0,0,0
18,1,73.55,1359.45,0,18.483344663494226,0,0,0,0,0,0,0
24,1,104.65,2542.45,1,24.29479216435738,0,0,0,0,0,0,0
3,1,19.3,54.7,0,2.8341968911917097,0,0,1,1,0,0,0
50,1,20.15,989.05,0,49.08436724565757,0,1,1,0,1,1,0
1,1,44.55,44.55,0,1.0,0,0,0,0,0,0,0
2,1,54.45,87.3,0,1.6033057851239667,0,0,1,1,0,0,0
17,1,19.65,351.55,0,17.89058524173028,1,0,1,0,1,1,0
69,1,105.0,7297.75,0,69.50238095238095,0,0,0,0,1,0,1
72,1,88.7,6301.7,0,71.04509582863585,0,1,1,0,1,0,1
3,1,74.25,210.3,1,2.8323232323232324,0,0,0,0,0,0,0
50,1,75.15,3822.45,0,50.86427145708582,1,0,1,0,1,0,1
53,1,20.25,1048.45,0,51.77530864197531,0,0,1,1,1,0,1
58,1,109.1,6393.65,0,58.60357470210816,0,1,1,0,1,0,1
46,0,30.75,1489.3,0,48.43252032520325,1,0,1,0,1,1,0
72,1,112.9,8061.5,0,71.40389725420727,0,1,1,0,0,0,0
1,1,74.2,74.2,1,1.0,0,0,0,0,0,0,0
6,1,94.05,518.75,0,5.515683147262095,0,0,1,1,0,0,0
72,1,78.85,5763.15,0,73.09004438807862,1,0,1,0,1,0,1
4,1,55.3,238.5,0,4.312839059674503,0,0,1,1,0,0,0
52,1,19.35,1031.7,0,53.31782945736434,0,0,1,1,1,0,1
0,1,25.35,1397.475,0,55.127218934911234,0,0,1,1,1,0,1
2,1,20.45,34.8,0,1.7017114914425426,0,0,1,1,1,1,0
65,1,19.35,1319.95,0,68.21447028423772,1,0,1,0,1,0,1
43,1,101.0,4388.4,1,43.44950495049505,0,0,0,0,0,0,0
4,1,100.2,420.2,1,4.193612774451098,0,0,0,0,0,0,0
25,1,89.05,2177.45,1,24.45199326221224,0,0,0,0,1,1,0
51,1,78.65,3950.85,0,50.23331214240304,0,1,1,0,1,1,0
12,1,74.75,827.05,0,11.06421404682274,1,0,1,0,0,0,0
57,1,70.1,3913.3,1,55.82453637660485,1,0,1,0,1,1,0
24,1,19.9,533.5,0,26.809045226130657,0,0,1,1,1,1,0
64,1,58.35,3756.45,0,64.37789203084833,1,0,1,0,1,1,0
4,1,105.65,443.9,1,4.20160908660672,0,0,0,0,1,1,0
26,1,100.5,2599.95,0,25.87014925373134,1,0,1,0,0,0,0
15,1,20.05,284.3,0,14.179551122194514,0,0,1,1,0,0,0
64,1,25.65,1740.8,0,67.86744639376218,0,1,1,0,1,0,1
36,1,96.5,3436.1,1,35.60725388601036,0,0,0,0,0,0,0
27,1,95.0,2462.55,0,25.921578947368424,0,1,1,0,0,0,0
1,1,70.85,70.85,1,1.0,0,0,1,1,0,0,0
35,1,85.95,3110.1,1,36.18499127399651,0,1,1,0,1,1,0
4,1,73.9,280.85,1,3.800405953991881,0,0,0,0,0,0,0
8,1,45.45,411.75,0,9.05940594059406,0,0,0,0,0,0,0
10,1,20.0,198.6,0,9.93,0,1,1,0,0,0,0
2,1,49.2,103.7,0,2.107723577235772,0,0,1,1,0,0,0
58,1,109.45,6144.55,1,56.14024668798538,1,0,1,0,1,0,1
51,1,83.25,4089.45,0,49.12252252252252,0,1,1,0,1,0,1
46,1,19.25,864.2,0,44.89350649350649,0,0,1,1,1,0,1
1,1,19.65,19.65,0,1.0,1,0,1,0,0,0,0
46,1,72.8,3249.4,0,44.63461538461539,1,0,1,0,0,0,0
50,1,109.65,5405.8,0,49.30050159598723,1,0,1,0,0,0,0
53,1,65.0,3363.8,0,51.75076923076924,0,1,1,0,0,0,0
61,1,114.1,7132.15,0,62.50788781770377,0,0,0,0,0,0,0
5,1,20.65,93.55,0,4.530266343825666,1,0,1,0,0,0,0
47,1,86.95,4138.9,0,47.60092006900517,1,0,1,0,1,1,0
54,1,94.75,5121.75,0,54.05540897097625,1,0,1,0,1,1,0
19,0,25.35,566.1,0,22.33136094674556,0,1,1,0,0,0,0
26,1,105.45,2715.3,0,25.74964438122333,0,0,0,0,1,0,1
70,1,25.4,1782.05,0,70.15944881889764,0,0,1,1,1,0,1
17,1,102.55,1742.5,0,16.991711360312042,0,0,0,0,0,0,0
30,1,100.2,2983.8,1,29.778443113772457,0,0,0,0,0,0,0
1,1,24.0,24.0,0,1.0,0,0,1,1,0,0,0
19,1,25.6,485.9,0,18.98046875,0,0,1,1,1,0,1
26,1,73.5,1905.7,0,25.927891156462582,0,1,1,0,1,0,1
21,1,74.05,1565.7,1,21.143821742066173,1,0,1,0,0,0,0
50,1,98.25,4858.7,0,49.45241730279898,0,0,0,0,1,1,0
68,0,54.4,3723.65,0,68.44944852941177,0,0,0,0,1,1,0
3,1,101.55,298.35,1,2.9379615952732645,1,0,1,0,0,0,0
9,1,103.1,970.45,0,9.41270611057226,0,0,0,0,0,0,0
51,0,34.2,1782.0,0,52.10526315789473,1,0,1,0,1,0,1
9,1,43.75,405.7,0,9.273142857142856,0,0,0,0,0,0,0
41,1,111.95,4534.9,1,40.50826261723984,0,0,0,0,1,1,0
22,1,100.65,2415.95,0,24.00347739692001,0,0,0,0,0,0,0
21,0,55.95,1157.05,1,20.68007149240393,0,0,0,0,1,1,0
71,1,116.05,8297.5,0,71.49935372684187,1,0,1,0,1,0,1
1,1,45.75,45.75,1,1.0,0,0,0,0,0,0,0
26,1,82.0,2083.1,0,25.403658536585365,0,1,1,0,1,1,0
71,1,65.15,4681.75,0,71.86108979278588,1,0,1,0,1,0,1
4,1,44.8,176.2,0,3.9330357142857135,0,1,1,0,0,0,0
12,1,79.8,1001.2,0,12.546365914786968,0,0,0,0,0,0,0
18,1,88.85,1594.75,0,17.948790095666855,0,0,0,0,0,0,0
3,1,74.95,212.4,0,2.8338892595063374,0,0,0,0,0,0,0
72,1,106.85,7677.4,0,71.85212915301825,1,0,1,0,1,1,0
11,1,74.95,815.5,1,10.880587058038692,0,0,0,0,0,0,0
1,1,80.15,80.15,1,1.0,0,1,1,0,0,0,0
13,1,19.3,259.65,0,13.453367875647666,0,1,1,0,1,1,0
72,1,109.25,8109.8,1,74.23157894736842,0,0,0,0,1,1,0
42,1,56.1,2386.85,0,42.546345811051694,0,1,1,0,1,1,0
