customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Tenure_Ratio,MonthlyCharges_to_TotalCharges_Ratio
3363,1,1,Month-to-month,Electronic check,4.005513348515485,54.9,1,4.005513348515485,0.07296017028261356
3364,57,0,Two year,Bank transfer (automatic),4.051784947803305,3265.95,0,0.07108394645268956,0.0012406145065917435
3365,21,1,Month-to-month,Electronic check,4.6434288981051814,2254.2,1,0.22111566181453246,0.0020599010283493843
3366,19,1,Two year,Mailed check,2.9780773383152703,358.15,0,0.15674091254290898,0.008315167774159627
3367,31,1,One year,Electronic check,4.541164856012179,2939.8,0,0.14648918890361867,0.001544718979526559
3368,52,1,Two year,Mailed check,4.491441420659749,4652.4,0,0.08637387347422594,0.0009654031082150609
3369,46,1,One year,Electronic check,4.544889255103161,4408.45,0,0.09880194032832959,0.001030949484536098
3370,11,1,Month-to-month,Electronic check,4.018183201256536,580.8,0,0.3652893819324124,0.00691835950629569
3371,53,0,Month-to-month,Bank transfer (automatic),3.885679030088544,2495.2,0,0.07331469868091593,0.0015572615542195193
3372,11,1,Month-to-month,Mailed check,2.9575110607337933,180.3,1,0.2688646418848903,0.016403278207064855
3373,57,1,Month-to-month,Bank transfer (automatic),4.653007515402251,5913.95,0,0.08163171079653073,0.0007867850616596778
3374,2,1,Month-to-month,Mailed check,4.323470185213858,158.4,1,2.161735092606929,0.027294635007663243
3375,2,1,Month-to-month,Mailed check,4.00460218672124,104.2,1,2.00230109336062,0.03843188279003109
3376,71,1,Two year,Bank transfer (automatic),2.990719731730447,1389.35,0,0.04212281312296404,0.002152603542469822
3377,1,1,Month-to-month,Mailed check,2.9652730660692823,19.4,0,2.9652730660692823,0.15284912711697332
3378,68,1,Two year,Credit card (automatic),3.2208738275308737,1629.2,0,0.04736579158133638,0.0019769665035175997
3379,72,1,Two year,Mailed check,4.436159643253809,6033.1,0,0.06161332837852513,0.0007353035161449021
3380,2,1,Month-to-month,Mailed check,2.9601050959108397,44.4,0,1.4800525479554199,0.06666903369168559
3381,1,1,Month-to-month,Electronic check,4.554928969551344,95.1,1,4.554928969551344,0.04789620367561877
3382,41,1,One year,Bank transfer (automatic),4.380149874661021,3320.75,0,0.10683292377222003,0.0013190242790517266
3383,72,1,Two year,Credit card (automatic),3.2406373166497136,1867.7,0,0.04500885162013491,0.0017350952062160482
3384,6,1,Month-to-month,Electronic check,4.324132656254979,438.0,1,0.7206887760424965,0.009872448986883513
3385,4,1,Month-to-month,Electronic check,4.300680995219929,325.45,1,1.0751702488049824,0.013214567507205191
3386,12,1,Month-to-month,Electronic check,4.564868889214566,1148.1,1,0.3804057407678805,0.0039760202850052835
3387,58,1,One year,Electronic check,4.225372824628505,3972.25,0,0.0728512555970432,0.0010637227829639387
3388,7,1,Month-to-month,Mailed check,3.027715319407042,155.9,0,0.4325307599152917,0.019420880817235676
3389,65,1,Month-to-month,Mailed check,4.0100567456995115,3673.15,0,0.06169318070306941,0.0010917214776688976
3390,1,1,Month-to-month,Mailed check,4.257030144499196,70.6,0,4.257030144499196,0.06029787740083847
3391,56,1,One year,Credit card (automatic),2.9932291433358724,1126.75,0,0.05345052041671201,0.0026565157695459265
3392,4,1,Month-to-month,Mailed check,2.9444389791664403,73.45,0,0.7361097447916101,0.0400876647946418
3393,58,1,One year,Mailed check,3.7864597824528,2413.05,0,0.06528378935263449,0.0015691592724779014
3394,62,1,Two year,Bank transfer (automatic),4.678420647727684,6912.7,0,0.0754583975439949,0.0006767862988018696
3395,26,1,One year,Electronic check,4.1198498526304625,1581.95,0,0.1584557635627101,0.0026042857565855195
3396,62,1,Month-to-month,Bank transfer (automatic),4.507557357121091,5586.45,0,0.07270253801808212,0.0008068733018502074
3397,58,1,One year,Credit card (automatic),4.5976419195673,5846.65,0,0.07926968826840172,0.0007863720112487151
3398,68,1,Two year,Electronic check,4.51852237926242,6424.7,0,0.066448858518565,0.0007033048047788099
3399,61,1,One year,Credit card (automatic),4.612145799724517,6018.65,0,0.07560894753646749,0.0007663090227417307
3400,42,1,Two year,Credit card (automatic),4.362461479179042,3373.4,0,0.10386813045664385,0.0012931942488821492
3401,18,1,Month-to-month,Bank transfer (automatic),4.4343818650078095,1537.9,0,0.24635454805598941,0.002883400653493601
3402,56,1,Two year,Bank transfer (automatic),2.972975286431375,1080.55,0,0.05308884440056027,0.0027513537424750127
3403,4,1,Month-to-month,Electronic check,4.4880744141118445,355.2,1,1.1220186035279611,0.012635344634323887
3404,4,1,Month-to-month,Credit card (automatic),3.017982882488811,82.85,0,0.7544957206222027,0.036427071605175755
3405,35,1,One year,Credit card (automatic),4.018183201256536,2016.45,0,0.11480523432161532,0.00199270162972379
3406,64,1,Month-to-month,Bank transfer (automatic),4.463606621666305,5327.25,0,0.06974385346353601,0.0008378819506624064
3407,31,1,One year,Mailed check,3.0421386463681466,683.25,0,0.09813350472155312,0.004452453196294397
3408,67,1,Two year,Bank transfer (automatic),2.998229153752578,1263.05,0,0.044749688861978776,0.0023738008422093965
3409,4,1,Month-to-month,Credit card (automatic),3.9259259105971376,151.3,1,0.9814814776492844,0.025947957109035937
3410,70,1,Two year,Electronic check,4.7331235502985525,7714.65,0,0.06761605071855074,0.0006135240808459947
3411,3,1,Month-to-month,Credit card (automatic),3.977810745966149,188.7,1,1.3259369153220497,0.02108007814502464
3412,53,1,Month-to-month,Electronic check,4.623991940228679,5549.4,1,0.08724513094771093,0.0008332417811346595
3413,2,1,Two year,Mailed check,4.085976312551584,130.5,0,2.042988156275792,0.031310163314571524
3414,29,1,Month-to-month,Credit card (automatic),4.475061500641071,2621.75,0,0.15431246553934727,0.0017068986366515003
3415,47,0,Two year,Mailed check,3.735285826928092,1875.25,0,0.07947416653038493,0.001991886856114167
3416,68,1,One year,Electronic check,4.418840607796598,5685.8,1,0.06498295011465585,0.000777171305321432
3417,12,1,Month-to-month,Mailed check,4.246350085702971,837.5,0,0.3538625071419142,0.0050702687590483235
3418,8,1,Month-to-month,Bank transfer (automatic),4.030694535145645,401.5,0,0.5038368168932056,0.010039089751296748
3419,54,1,Month-to-month,Electronic check,4.696381066041475,6118.95,0,0.0869700197415088,0.0007675142084902598
3420,69,1,Two year,Mailed check,4.523417684115833,6480.9,0,0.06555677803066425,0.0006979613455100114
3421,26,1,Month-to-month,Bank transfer (automatic),4.241326752570746,1800.05,0,0.16312795202195177,0.0023562271895618157
3422,72,1,Two year,Bank transfer (automatic),4.574710978503383,7104.2,0,0.06353765247921365,0.0006439445649761244
3423,70,0,Two year,Bank transfer (automatic),4.066459358732565,4214.25,0,0.05809227655332235,0.0009649307370783804
3424,1,1,Month-to-month,Mailed check,3.92395157629342,50.6,1,3.92395157629342,0.07754845012437589
3425,10,1,Month-to-month,Electronic check,4.4942386252808095,863.1,1,0.449423862528081,0.00520708912673017
3426,28,1,One year,Bank transfer (automatic),4.254193263163997,1992.2,0,0.15193547368442847,0.0021354247882561976
3427,1,1,Month-to-month,Electronic check,4.2456340097683265,69.8,1,4.2456340097683265,0.060825702145678034
3428,21,1,Month-to-month,Electronic check,4.546481189639412,1948.35,0,0.2164991042685434,0.002333503318007243
3429,51,1,Month-to-month,Bank transfer (automatic),4.541164856012179,4750.95,1,0.08904244815710154,0.0009558435378213155
3430,53,1,One year,Bank transfer (automatic),2.972975286431375,1007.9,0,0.056093873328893866,0.0029496728707524306
3431,53,1,One year,Electronic check,4.563827222453709,5036.9,0,0.0861099475934662,0.0009060785845368597
3432,24,1,Month-to-month,Electronic check,4.61561544384963,2391.8,1,0.19231731016040124,0.0019297664703778032
3433,70,1,Two year,Credit card (automatic),4.551769409260976,6859.05,0,0.0650252772751568,0.0006636151375570927
3434,61,1,One year,Electronic check,4.6798137289838575,6521.9,0,0.07671825785219438,0.0007175537387853015
3435,11,1,One year,Mailed check,4.000033882750859,617.85,0,0.36363944388644176,0.006474118123736925
3436,2,1,Month-to-month,Credit card (automatic),4.26689632742025,157.75,0,2.133448163710125,0.027048471172236133
3437,25,1,One year,Bank transfer (automatic),2.970414465569701,516.3,0,0.11881657862278804,0.005753272255606626
3438,41,1,One year,Credit card (automatic),4.030694535145645,2364.0,0,0.09830962280843036,0.0017050315292494267
3439,18,1,Month-to-month,Electronic check,4.550714000192032,1687.95,1,0.2528174444551129,0.0026960004740614546
3440,72,1,Two year,Bank transfer (automatic),4.645832167706981,7689.95,1,0.06452544677370807,0.0006041433517392157
3441,71,1,Two year,Credit card (automatic),4.505902184329423,6239.05,0,0.06346341104689328,0.0007222096608184616
3442,34,1,One year,Mailed check,4.107589788972121,2042.05,0,0.12081146438153298,0.002011503043006842
3443,29,1,Month-to-month,Credit card (automatic),4.593097604753822,2807.1,0,0.15838267602599387,0.0016362429570566856
3444,40,1,One year,Credit card (automatic),4.58649692072247,4116.8,0,0.11466242301806176,0.001114092722678408
3445,36,0,One year,Mailed check,3.565298392342582,1317.95,0,0.09903606645396061,0.0027051848646326353
3446,46,1,One year,Electronic check,4.636184239517261,4594.65,0,0.10078661390254916,0.0010090396960633044
3447,58,1,One year,Electronic check,4.6798137289838575,6332.75,0,0.08068644360316996,0.0007389860217099771
3448,39,1,One year,Credit card (automatic),4.399375273008495,3213.75,0,0.11280449417970499,0.0013689226831609476
3449,4,1,Month-to-month,Credit card (automatic),4.118223836012044,229.55,1,1.029555959003011,0.017940421851500955
3450,52,1,One year,Credit card (automatic),4.5612182984589085,4976.15,0,0.08771573650882517,0.0009166159176188236
3451,70,1,One year,Electronic check,4.6520537718869415,7308.95,0,0.0664579110269563,0.0006364872891300313
3452,65,1,One year,Bank transfer (automatic),4.261975403606051,4555.2,0,0.06556885236317002,0.0009356286010726316
3453,1,1,Month-to-month,Mailed check,3.8055507609176296,44.95,0,3.8055507609176296,0.08466186342419643
3454,70,1,One year,Electronic check,4.581389657322688,6982.5,0,0.06544842367603841,0.0006561245481307109
3455,29,0,Month-to-month,Mailed check,3.573749146860305,1025.15,0,0.12323272920207949,0.003486074376296449
3456,1,1,Month-to-month,Electronic check,4.505902184329423,90.55,1,4.505902184329423,0.049761481881053816
3457,67,1,Two year,Mailed check,4.445588116163626,5714.2,0,0.066352061435278,0.0007779895901724871
3458,1,1,Month-to-month,Mailed check,2.970414465569701,19.5,0,2.970414465569701,0.15232894695229235
3459,26,1,Month-to-month,Bank transfer (automatic),4.486386649998124,2274.35,1,0.17255333269223555,0.0019726016883936616
3460,30,1,Two year,Mailed check,3.2228678461377385,789.55,0,0.10742892820459128,0.004081904687654662
3461,48,1,Month-to-month,Credit card (automatic),4.605670061029742,4834.0,0,0.0959514596047863,0.0009527658380284944
3462,55,1,Month-to-month,Electronic check,4.019980146933238,3131.8,0,0.07309054812605888,0.0012836005322604375
3463,7,1,Month-to-month,Mailed check,4.44500143383527,602.55,1,0.6350002048336101,0.00737698354300103
3464,37,1,Month-to-month,Electronic check,4.512506501124672,3369.25,0,0.12195963516553167,0.0013393207690508783
3465,31,1,Month-to-month,Bank transfer (automatic),4.429029488269218,2674.15,0,0.14287191897642637,0.001656238239541244
3466,4,1,Month-to-month,Electronic check,3.8264651170664994,199.75,0,0.9566162792666248,0.01915627092398748
3467,72,1,Two year,Credit card (automatic),3.2228678461377385,1790.8,0,0.0447620534185797,0.0017996805037624182
3468,5,1,Month-to-month,Electronic check,4.515245478460105,449.75,1,0.903049095692021,0.010039456316753985
3469,1,1,Month-to-month,Mailed check,2.9806186357439426,19.7,0,2.9806186357439426,0.15130043836263668
3470,15,1,Month-to-month,Electronic check,4.516338972281476,1400.3,0,0.3010892648187651,0.0032252652804980906
3471,8,1,Month-to-month,Credit card (automatic),3.937690752176724,411.6,0,0.4922113440220905,0.00956678997127484
3472,35,1,One year,Mailed check,3.0492730404820207,741.0,0,0.08712208687091488,0.004115078327236195
3473,56,1,Month-to-month,Electronic check,4.6515765588022475,5841.35,0,0.08306386712146871,0.0007963187548772539
3474,42,1,Month-to-month,Bank transfer (automatic),4.664853188149265,4512.7,1,0.11106793305117298,0.0010337166636712534
3475,65,1,Month-to-month,Electronic check,4.45143608604605,5688.45,0,0.06848363209301615,0.0007825393711900517
3476,2,1,One year,Mailed check,3.0106208860477417,31.9,0,1.5053104430238708,0.09437683028362827
3477,65,1,One year,Electronic check,4.612642200826793,6674.65,0,0.07096372616656604,0.0006910687752656383
3478,18,1,Month-to-month,Electronic check,4.306090068583941,1345.75,0,0.23922722603244118,0.003199769696142628
3479,23,1,One year,Electronic check,4.36373536470163,1843.05,0,0.1897276245522448,0.002367670635469266
3480,4,1,Month-to-month,Mailed check,3.8133070324889884,196.95,1,0.9533267581222471,0.019361802652901695
3481,70,1,Two year,Credit card (automatic),2.9882040071331994,1433.8,0,0.04268862867333142,0.002084114944297112
3482,4,1,Month-to-month,Electronic check,3.9259259105971376,214.55,0,0.9814814776492844,0.01829841953203047
3483,19,1,Month-to-month,Bank transfer (automatic),3.8066624897703196,865.85,0,0.20035065735633262,0.004396445677392527
3484,18,1,Month-to-month,Electronic check,4.354141431184346,1358.6,0,0.24189674617690812,0.003204873716461318
3485,38,1,Month-to-month,Electronic check,4.424247650107844,3147.15,0,0.11642756973968012,0.0014057949732640149
3486,2,1,Month-to-month,Credit card (automatic),4.293878247897177,131.05,1,2.1469391239485884,0.032765190750836906
3487,47,1,One year,Bank transfer (automatic),4.551769409260976,4535.85,0,0.09684615764385056,0.001003509686003941
3488,52,1,Two year,Bank transfer (automatic),3.0007198150650303,1078.75,0,0.05770615028971212,0.0027816637914855435
3489,9,1,Month-to-month,Mailed check,4.092676505121403,542.4,0,0.45474183390237816,0.0075454950315660095
3490,26,1,One year,Credit card (automatic),4.500920164614292,2312.55,0,0.17311231402362662,0.00194630177276785
3491,8,1,Month-to-month,Electronic check,3.9328055446106744,415.05,1,0.4916006930763343,0.00947549824023774
3492,44,1,One year,Electronic check,4.261975403606051,3250.45,0,0.09686307735468298,0.0013111954971176457
3493,3,0,Month-to-month,Mailed check,3.374168709274236,98.5,0,1.1247229030914119,0.03425551989110899
3494,2,1,Month-to-month,Bank transfer (automatic),3.8416005411316,87.9,0,1.9208002705658,0.043704215485001134
3495,9,1,Month-to-month,Bank transfer (automatic),4.4467604492404496,754.65,1,0.49408449436005,0.005892480552892665
3496,1,1,Month-to-month,Electronic check,4.3221439250725044,75.35,1,4.3221439250725044,0.05736090146081625
3497,25,1,Month-to-month,Bank transfer (automatic),4.308110951723713,1952.25,0,0.17232443806894854,0.0022067414274420352
3498,2,1,Month-to-month,Electronic check,4.238444906195857,153.8,0,2.1192224530979287,0.027558159338074494
3499,43,1,Month-to-month,Electronic check,4.320151230955794,3198.6,1,0.10046863327804173,0.001350638163870379
3500,1,1,Month-to-month,Mailed check,3.039749158970765,20.9,1,3.039749158970765,0.1454425434914242
3501,58,1,One year,Electronic check,4.546481189639412,5610.15,0,0.07838760671792089,0.00081040278595749
3502,59,1,Two year,Mailed check,4.336636932375072,4519.5,0,0.07350232088771308,0.0009595390933455187
3503,44,0,One year,Electronic check,3.9889840465642745,2440.25,0,0.09065872833100624,0.0016346620414155412
3504,66,1,One year,Electronic check,4.646791860678911,6860.6,0,0.0704059372830138,0.0006773156663672143
3505,68,1,Two year,Bank transfer (automatic),2.9932291433358724,1377.7,0,0.044018075637292244,0.0021726276717252465
3506,9,0,Month-to-month,Electronic check,3.2168738221975275,190.25,0,0.3574304246886142,0.016908666608134178
3507,19,1,Month-to-month,Electronic check,4.43970574626056,1651.95,0,0.2336687234873979,0.0026875545544723265
3508,4,1,Month-to-month,Mailed check,2.9831534913471307,78.3,0,0.7457883728367827,0.03809902287799656
3509,70,1,Two year,Bank transfer (automatic),4.7331235502985525,7939.25,0,0.06761605071855074,0.0005961675914347769
3510,1,1,Month-to-month,Mailed check,3.8044377947482086,44.9,0,3.8044377947482086,0.08473135400330087
3511,8,1,Month-to-month,Electronic check,4.3208159036289855,576.7,0,0.5401019879536232,0.007492311259977433
3512,53,1,Two year,Mailed check,3.202746442938317,1279.0,0,0.06042917816864749,0.00250410198822386
3513,51,1,One year,Bank transfer (automatic),3.2188758248682006,1260.7,0,0.06311521225231766,0.0025532448836901723
3514,11,1,Month-to-month,Bank transfer (automatic),3.0421386463681466,267.35,0,0.2765580587607406,0.011378861591053474
