tenure,PhoneService,Contract,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_to_tenure_Ratio,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check
35,1,1,85.95,3110.1,1,2.455714285714286,0,1,1,0
4,1,0,73.9,280.85,1,18.475,0,0,0,0
8,1,0,45.45,411.75,0,5.68125,0,0,0,0
10,1,0,20.0,198.6,0,2.0,0,1,1,0
2,1,0,49.2,103.7,0,24.6,0,0,1,1
58,1,3,109.45,6144.55,1,1.8870689655172412,1,0,1,0
51,1,3,83.25,4089.45,0,1.6323529411764706,0,1,1,0
46,1,3,19.25,864.2,0,0.4184782608695652,0,0,1,1
1,1,0,19.65,19.65,0,19.65,1,0,1,0
46,1,0,72.8,3249.4,0,1.582608695652174,1,0,1,0
50,1,0,109.65,5405.8,0,2.193,1,0,1,0
53,1,0,65.0,3363.8,0,1.2264150943396226,0,1,1,0
61,1,0,114.1,7132.15,0,1.8704918032786884,0,0,0,0
5,1,0,20.65,93.55,0,4.13,1,0,1,0
47,1,1,86.95,4138.9,0,1.85,1,0,1,0
54,1,1,94.75,5121.75,0,1.7546296296296295,1,0,1,0
19,0,0,25.35,566.1,0,1.3342105263157895,0,1,1,0
26,1,3,105.45,2715.3,0,4.055769230769231,0,0,0,0
70,1,3,25.4,1782.05,0,0.3628571428571428,0,0,1,1
17,1,0,102.55,1742.5,0,6.032352941176471,0,0,0,0
30,1,0,100.2,2983.8,1,3.3400000000000003,0,0,0,0
1,1,0,24.0,24.0,0,24.0,0,0,1,1
19,1,3,25.6,485.9,0,1.3473684210526315,0,0,1,1
26,1,3,73.5,1905.7,0,2.826923076923077,0,1,1,0
21,1,0,74.05,1565.7,1,3.526190476190476,1,0,1,0
50,1,1,98.25,4858.7,0,1.965,0,0,0,0
68,0,1,54.4,3723.65,0,0.7999999999999999,0,0,0,0
3,1,0,101.55,298.35,1,33.85,1,0,1,0
9,1,0,103.1,970.45,0,11.455555555555556,0,0,0,0
51,0,3,34.2,1782.0,0,0.6705882352941177,1,0,1,0
9,1,0,43.75,405.7,0,4.861111111111111,0,0,0,0
41,1,1,111.95,4534.9,1,2.7304878048780488,0,0,0,0
22,1,0,100.65,2415.95,0,4.575,0,0,0,0
21,0,1,55.95,1157.05,1,2.6642857142857146,0,0,0,0
71,1,3,116.05,8297.5,0,1.634507042253521,1,0,1,0
1,1,0,45.75,45.75,1,45.75,0,0,0,0
26,1,1,82.0,2083.1,0,3.1538461538461537,0,1,1,0
71,1,3,65.15,4681.75,0,0.917605633802817,1,0,1,0
4,1,0,44.8,176.2,0,11.2,0,1,1,0
12,1,0,79.8,1001.2,0,6.65,0,0,0,0
18,1,0,88.85,1594.75,0,4.936111111111111,0,0,0,0
3,1,0,74.95,212.4,0,24.98333333333333,0,0,0,0
72,1,1,106.85,7677.4,0,1.4840277777777775,1,0,1,0
11,1,0,74.95,815.5,1,6.813636363636364,0,0,0,0
1,1,0,80.15,80.15,1,80.15,0,1,1,0
13,1,1,19.3,259.65,0,1.484615384615385,0,1,1,0
72,1,1,109.25,8109.8,1,1.5173611111111112,0,0,0,0
42,1,1,56.1,2386.85,0,1.335714285714286,0,1,1,0
17,1,0,19.7,340.35,0,1.1588235294117646,0,1,1,0
7,1,0,51.3,419.35,0,7.328571428571428,0,0,1,1
68,1,3,118.6,7990.05,0,1.7441176470588236,0,0,1,1
56,1,3,24.15,1402.25,0,0.4312499999999999,1,0,1,0
38,1,1,20.3,749.35,0,0.5342105263157895,0,0,1,1
72,1,3,115.5,8425.15,0,1.6041666666666667,0,0,0,0
48,1,1,25.05,1171.5,0,0.521875,0,1,1,0
52,1,0,109.1,5647.95,0,2.098076923076923,0,0,0,0
35,1,1,19.65,708.8,0,0.5614285714285714,0,0,1,1
67,1,3,111.3,7567.2,0,1.6611940298507462,1,0,1,0
1,0,0,29.9,29.9,0,29.9,0,0,1,1
53,1,0,80.6,4348.1,0,1.520754716981132,0,0,1,1
34,1,0,20.8,635.9,0,0.611764705882353,0,0,1,1
3,0,0,35.2,108.95,1,11.733333333333334,0,1,1,0
1,1,0,78.8,78.8,1,78.8,0,0,0,0
19,1,0,89.95,1682.4,0,4.734210526315789,0,0,1,1
60,1,3,116.05,6925.9,0,1.9341666666666664,1,0,1,0
11,1,3,19.55,223.15,0,1.7772727272727271,0,1,1,0
47,1,0,106.4,5127.95,1,2.2638297872340427,0,0,0,0
18,1,0,49.4,874.8,1,2.7444444444444445,0,0,0,0
60,1,3,115.25,6758.45,0,1.9208333333333332,0,1,1,0
72,1,3,24.8,1874.3,0,0.3444444444444444,0,1,1,0
39,1,1,19.9,791.15,0,0.5102564102564102,0,0,1,1
59,1,1,81.25,4639.45,0,1.3771186440677967,0,1,1,0
2,1,0,69.95,143.9,0,34.975,0,0,1,1
1,1,0,69.1,69.1,1,69.1,0,0,0,0
20,1,0,90.2,1776.55,1,4.51,0,0,0,0
6,1,0,93.55,536.4,1,15.591666666666669,1,0,1,0
71,1,3,86.4,6172.0,0,1.2169014084507044,0,1,1,0
24,1,0,66.3,1559.45,0,2.7625,0,0,1,1
67,1,0,94.65,6079.0,0,1.4126865671641793,0,1,1,0
1,1,0,80.85,80.85,1,80.85,0,0,1,1
48,1,1,82.05,4029.95,1,1.709375,0,0,1,1
37,1,1,72.1,2658.4,0,1.9486486486486485,0,0,1,1
11,0,0,34.7,383.55,0,3.1545454545454548,0,0,1,1
3,1,0,20.55,51.15,1,6.8500000000000005,0,1,1,0
18,1,0,95.95,1745.5,0,5.330555555555556,0,1,1,0
50,1,1,44.8,2230.85,0,0.8959999999999999,1,0,1,0
67,1,1,109.4,7281.6,0,1.6328358208955225,0,0,0,0
25,1,0,71.05,1837.7,0,2.842,0,0,1,1
2,1,0,78.55,149.55,1,39.275,0,0,0,0
9,1,0,19.7,180.7,0,2.1888888888888887,0,1,1,0
10,0,1,40.25,411.45,0,4.025,0,0,1,1
70,1,3,19.85,1328.35,0,0.2835714285714286,0,1,1,0
9,1,0,68.25,576.95,0,7.583333333333333,1,0,1,0
4,1,0,20.15,68.45,0,5.0375,0,1,1,0
2,1,0,50.95,123.05,0,25.475,0,0,1,1
1,1,0,78.65,78.65,1,78.65,0,0,0,0
19,0,0,25.15,468.35,0,1.3236842105263158,1,0,1,0
7,1,0,20.25,174.7,0,2.892857142857143,1,0,1,0
1,1,0,42.9,42.9,1,42.9,0,0,0,0
1,1,0,44.0,44.0,0,44.0,0,0,0,0
9,1,1,20.25,172.35,0,2.25,0,0,1,1
3,0,0,34.25,139.35,1,11.416666666666666,0,0,1,1
9,0,0,58.5,539.85,1,6.5,0,0,1,1
5,1,0,55.8,300.4,0,11.16,0,1,1,0
56,1,1,88.9,4968.0,0,1.5875,1,0,1,0
18,1,0,57.65,992.7,0,3.202777777777777,0,0,1,1
49,1,0,96.2,4718.25,1,1.963265306122449,0,0,0,0
70,1,3,79.15,5536.5,0,1.1307142857142858,0,0,1,1
72,1,3,108.05,7806.6,0,1.5006944444444443,0,1,1,0
6,1,0,74.4,434.1,1,12.4,0,0,0,0
17,1,0,94.8,1563.9,0,5.576470588235294,0,0,0,0
29,0,0,45.9,1332.4,0,1.5827586206896551,0,0,0,0
6,1,0,105.3,545.2,1,17.55,0,0,0,0
63,1,3,102.6,6296.75,0,1.6285714285714286,0,0,0,0
16,1,0,73.85,1284.2,1,4.615625,1,0,1,0
59,1,1,61.35,3645.5,0,1.0398305084745765,1,0,1,0
3,1,0,57.55,161.45,0,19.183333333333334,0,0,0,0
8,0,0,29.25,226.95,0,3.65625,0,0,1,1
7,1,0,84.55,646.85,1,12.078571428571427,0,0,0,0
68,1,3,19.6,1441.65,0,0.2882352941176471,0,1,1,0
68,1,3,111.75,7511.3,0,1.6433823529411764,0,1,1,0
52,1,1,106.5,5621.85,0,2.048076923076923,0,0,0,0
72,1,3,107.7,7919.8,0,1.4958333333333331,0,1,1,0
32,1,1,19.3,593.2,0,0.603125,0,0,1,1
72,1,3,20.05,1423.65,0,0.2784722222222222,1,0,1,0
1,1,0,69.95,69.95,0,69.95,0,1,1,0
42,1,1,63.7,2763.35,0,1.5166666666666668,0,1,1,0
25,1,3,24.75,692.1,1,0.99,0,1,1,0
45,1,0,50.9,2298.55,0,1.1311111111111112,1,0,1,0
43,0,1,60.4,2640.55,0,1.4046511627906977,0,1,1,0
37,1,1,79.25,2911.8,0,2.141891891891892,0,0,1,1
20,1,0,85.8,1727.5,1,4.29,0,1,1,0
4,0,0,24.45,86.6,1,6.1125,0,0,0,0
63,1,3,110.1,6705.7,0,1.7476190476190476,0,1,1,0
3,1,0,90.7,237.65,0,30.23333333333333,0,0,1,1
66,1,3,25.3,1672.35,0,0.3833333333333333,0,1,1,0
28,1,0,105.7,2979.5,1,3.775,0,0,0,0
8,1,0,85.2,695.75,0,10.65,0,0,0,0
71,1,3,24.35,1654.6,0,0.3429577464788733,0,0,1,1
1,0,0,24.25,24.25,1,24.25,0,0,0,0
72,1,3,25.1,1857.85,0,0.3486111111111111,1,0,1,0
16,1,0,54.55,825.1,0,3.409375,1,0,1,0
66,1,3,96.6,6424.25,0,1.4636363636363636,0,0,1,1
11,1,0,76.5,837.95,1,6.954545454545454,0,0,0,0
51,1,1,81.15,4126.2,0,1.5911764705882354,0,1,1,0
8,0,0,38.5,330.8,0,4.8125,0,0,0,0
14,1,0,92.9,1337.45,0,6.635714285714286,0,0,0,0
4,1,0,93.5,362.2,1,23.375,0,0,0,0
70,1,3,84.7,5991.05,0,1.21,0,0,1,1
70,1,3,66.0,4891.5,0,0.9428571428571428,0,0,0,0
54,1,1,101.5,5373.1,1,1.879629629629629,0,1,1,0
28,1,0,74.9,2068.55,1,2.6750000000000003,1,0,1,0
24,1,3,20.75,487.05,0,0.8645833333333334,0,0,1,1
69,1,3,61.45,4131.2,0,0.8905797101449275,0,1,1,0
42,1,0,54.5,2301.15,0,1.2976190476190477,0,0,1,1
2,1,0,69.6,131.65,1,34.8,0,0,0,0
39,1,0,99.75,4036.0,0,2.5576923076923075,0,0,0,0
45,1,3,109.75,4900.65,0,2.438888888888889,1,0,1,0
72,1,3,80.85,5727.45,0,1.1229166666666666,1,0,1,0
38,1,3,20.3,743.05,0,0.5342105263157895,0,0,1,1
72,1,3,67.8,4804.65,0,0.9416666666666668,1,0,1,0
1,1,0,24.05,24.05,1,24.05,0,0,1,1
72,1,3,19.8,1414.65,0,0.275,0,1,1,0
55,1,3,25.7,1443.65,0,0.4672727272727273,1,0,1,0
51,0,1,56.15,2898.95,0,1.1009803921568626,0,0,0,0
63,1,3,86.7,5309.5,0,1.3761904761904762,1,0,1,0
1,1,0,20.4,20.4,0,20.4,0,0,1,1
23,1,3,19.65,451.55,0,0.8543478260869565,0,0,1,1
1,1,0,50.55,50.55,1,50.55,0,0,0,0
2,1,0,54.35,117.05,0,27.175,0,0,1,1
52,1,0,108.1,5839.3,0,2.0788461538461536,0,1,1,0
36,1,1,54.45,1893.5,0,1.5125000000000002,0,0,1,1
1,1,0,45.35,45.35,0,45.35,0,0,1,1
28,1,1,59.0,1654.45,0,2.107142857142857,0,0,1,1
7,1,1,69.45,477.05,0,9.921428571428573,0,0,0,0
14,1,0,100.55,1415.55,1,7.182142857142857,0,0,0,0
72,0,3,64.95,4546.0,0,0.9020833333333332,0,1,1,0
1,1,0,20.5,20.5,1,20.5,0,0,1,1
10,1,0,18.85,163.2,0,1.885,0,0,1,1
42,1,1,19.8,849.9,0,0.4714285714285714,1,0,1,0
7,0,0,25.05,189.95,0,3.5785714285714287,1,0,1,0
4,1,0,74.8,321.9,1,18.7,1,0,1,0
72,1,3,114.3,8058.55,0,1.5875,0,1,1,0
20,0,0,24.45,482.8,1,1.2225,0,0,0,0
63,1,3,109.2,7049.75,0,1.7333333333333334,0,1,1,0
56,0,3,45.05,2560.1,0,0.8044642857142856,1,0,1,0
5,1,0,51.0,286.8,0,10.2,0,0,1,1
72,1,3,110.45,7982.5,0,1.5340277777777778,1,0,1,0
68,1,0,84.65,5683.6,0,1.2448529411764706,0,0,0,0
67,1,1,60.05,3994.05,0,0.8962686567164179,0,0,1,1
8,1,0,44.65,369.15,0,5.58125,1,0,1,0
52,1,0,93.25,4631.7,0,1.7932692307692308,1,0,1,0
18,1,0,20.25,401.95,0,1.125,0,0,1,1
59,1,3,25.45,1534.05,0,0.4313559322033898,0,0,1,1
60,1,3,20.6,1093.0,0,0.3433333333333334,0,0,1,1
7,1,0,94.1,701.3,0,13.44285714285714,0,0,0,0
59,0,1,34.8,1980.3,0,0.5898305084745762,0,0,1,1
46,0,3,60.75,2893.4,0,1.3206521739130437,1,0,1,0
5,1,0,51.35,262.3,0,10.27,0,0,0,0
59,0,3,64.05,3886.85,0,1.085593220338983,0,1,1,0
70,1,3,84.8,5917.55,0,1.2114285714285713,1,0,1,0
14,1,0,71.0,914.0,1,5.071428571428571,0,1,1,0
44,1,0,50.15,2139.1,0,1.1397727272727272,0,0,1,1
64,1,3,94.6,5948.7,0,1.478125,0,1,1,0
58,0,3,59.75,3624.35,0,1.0301724137931034,0,0,1,1
46,1,1,100.25,4753.85,0,2.1793478260869565,0,0,0,0
58,1,0,98.9,5780.7,0,1.7051724137931037,0,0,0,0
72,1,3,97.7,6869.7,0,1.3569444444444445,0,1,1,0
30,0,0,40.3,1172.95,1,1.3433333333333333,0,0,0,0
11,1,0,60.25,662.95,0,5.477272727272728,1,0,1,0
34,0,0,56.25,1765.95,0,1.6544117647058822,0,0,0,0
54,0,3,46.2,2431.95,0,0.8555555555555556,1,0,1,0
3,0,0,50.6,155.35,1,16.866666666666667,0,0,0,0
72,1,3,24.9,1859.2,0,0.3458333333333333,0,0,1,1
40,1,0,84.85,3303.05,1,2.12125,0,0,0,0
2,1,0,65.7,134.35,1,32.85,0,0,1,1
54,1,3,63.35,3409.1,0,1.1731481481481485,0,1,1,0
14,1,0,50.1,709.5,0,3.5785714285714287,1,0,1,0
1,1,0,70.5,70.5,1,70.5,0,0,0,0
10,1,0,94.85,953.45,1,9.485,0,0,0,0
1,1,0,50.15,50.15,0,50.15,0,0,0,0
1,1,0,19.75,19.75,1,19.75,0,0,1,1
56,1,1,64.65,3665.55,0,1.1544642857142855,1,0,1,0
68,1,3,79.6,5515.8,0,1.1705882352941177,1,0,1,0
14,1,1,19.5,272.0,0,1.3928571428571428,0,0,1,1
68,1,3,99.55,6668.0,0,1.463970588235294,0,0,0,0
55,1,0,74.0,4052.4,0,1.3454545454545457,0,0,0,0
16,0,0,38.9,664.4,0,2.43125,0,0,0,0
9,1,0,79.55,718.55,0,8.838888888888889,0,0,0,0
14,1,0,65.45,937.6,1,4.675,0,0,0,0
58,1,0,98.7,5812.6,1,1.7017241379310346,0,0,0,0
53,0,0,46.3,2546.85,0,0.8735849056603773,1,0,1,0
70,1,3,99.35,6944.5,0,1.4192857142857145,0,1,1,0
14,1,0,95.8,1346.3,0,6.842857142857143,0,0,0,0
22,1,1,67.5,1544.05,1,3.0681818181818183,1,0,1,0
10,1,0,78.15,765.15,0,7.815,0,1,1,0
29,1,3,26.1,692.55,0,0.9,0,0,1,1
1,1,0,69.6,69.6,1,69.6,0,0,0,0
49,1,1,84.35,4059.35,1,1.7214285714285713,0,0,0,0
68,1,0,100.2,6851.65,1,1.473529411764706,0,0,0,0
1,1,0,78.05,78.05,1,78.05,0,0,0,0
30,0,1,40.35,1187.05,0,1.345,0,1,1,0
72,1,3,79.2,5401.9,0,1.1,0,1,1,0
10,1,0,20.9,247.0,0,2.09,0,0,1,1
7,1,0,73.6,520.0,1,10.514285714285714,0,0,0,0
9,1,0,74.75,706.6,1,8.305555555555555,0,0,0,0
1,1,0,49.9,49.9,0,49.9,0,0,1,1
20,1,0,68.9,1370.35,0,3.4450000000000003,0,1,1,0
1,1,0,20.25,20.25,0,20.25,0,0,1,1
29,1,0,76.0,2215.25,0,2.6206896551724137,0,1,1,0
1,1,0,74.0,74.0,0,74.0,0,0,0,0
3,1,0,82.3,214.4,0,27.433333333333334,0,0,1,1
20,1,0,89.4,1871.15,0,4.470000000000001,1,0,1,0
64,1,0,99.15,6171.2,0,1.54921875,0,1,1,0
1,1,0,20.2,20.2,1,20.2,0,0,1,1
6,0,0,29.45,161.45,0,4.908333333333333,1,0,1,0
50,1,3,19.8,1013.2,0,0.396,0,0,0,0
6,1,0,59.15,336.7,0,9.858333333333333,1,0,1,0
7,1,0,44.75,333.65,0,6.392857142857143,0,0,0,0
72,1,3,90.8,6511.8,0,1.261111111111111,0,1,1,0
8,1,0,49.55,393.45,0,6.19375,1,0,1,0
67,1,3,106.7,7009.5,0,1.5925373134328358,0,1,1,0
24,1,0,93.55,2264.05,1,3.8979166666666663,0,0,0,0
72,1,3,94.45,6921.7,0,1.3118055555555557,0,1,1,0
33,1,1,19.45,600.25,0,0.5893939393939394,1,0,1,0
2,0,0,25.05,56.35,1,12.525,0,0,0,0
70,1,3,67.95,4664.15,0,0.9707142857142858,0,0,1,1
22,1,1,65.25,1441.8,0,2.965909090909091,1,0,1,0
59,1,0,99.45,5623.7,0,1.6855932203389832,1,0,1,0
36,1,1,20.35,695.85,0,0.5652777777777778,0,1,1,0
51,1,3,19.95,1028.75,0,0.3911764705882353,0,0,1,1
53,1,1,77.4,4155.95,0,1.4603773584905662,1,0,1,0
20,1,1,19.7,395.6,0,0.985,1,0,1,0
63,1,3,99.7,6330.4,0,1.5825396825396827,0,1,1,0
40,1,0,74.8,2971.7,0,1.87,0,1,1,0
35,1,1,19.15,638.0,0,0.5471428571428572,0,0,1,1
26,1,1,78.95,2034.25,0,3.036538461538462,1,0,1,0
27,1,0,95.55,2510.2,1,3.5388888888888888,0,0,0,0
53,1,1,62.85,3419.5,0,1.1858490566037736,0,1,1,0
34,1,0,71.55,2427.35,0,2.1044117647058824,0,1,1,0
19,1,0,94.95,1760.25,0,4.997368421052632,0,0,0,0
43,1,0,86.1,3551.65,0,2.0023255813953487,0,1,1,0
6,1,0,19.55,122.9,0,3.2583333333333333,0,0,1,1
56,1,3,24.8,1424.2,0,0.4428571428571429,0,0,1,1
57,0,0,39.3,2111.45,1,0.6894736842105262,0,0,0,0
34,1,0,84.05,2909.95,0,2.472058823529412,0,0,1,1
10,0,0,36.25,374.0,0,3.625,0,0,0,0
1,1,0,20.25,20.25,1,20.25,0,0,1,1
13,0,0,23.9,300.8,1,1.8384615384615384,0,0,0,0
56,1,0,98.6,5581.05,0,1.7607142857142857,0,0,0,0
55,1,0,103.65,5676.65,0,1.8845454545454547,0,1,1,0
36,1,3,92.9,3379.25,0,2.580555555555556,0,1,1,0
47,1,1,19.9,942.95,0,0.4234042553191489,1,0,1,0
12,1,0,20.1,232.4,0,1.675,0,1,1,0
1,1,0,85.45,85.45,1,85.45,0,0,0,0
24,1,0,80.5,2088.45,0,3.3541666666666665,0,0,0,0
63,1,1,99.9,6137.0,1,1.585714285714286,1,0,1,0
35,0,0,39.85,1434.6,0,1.1385714285714286,0,0,0,0
67,1,1,60.5,3870.0,0,0.9029850746268656,0,1,1,0
25,1,0,84.8,2043.45,1,3.392,0,0,0,0
21,1,0,103.85,2215.0,0,4.945238095238095,0,0,1,1
13,1,0,67.8,842.25,0,5.215384615384616,1,0,1,0
35,1,0,75.2,2576.2,1,2.148571428571429,0,0,0,0
71,1,3,24.85,1901.0,0,0.35,1,0,1,0
29,1,0,19.35,601.6,0,0.6672413793103449,0,1,1,0
71,0,3,49.35,3515.25,1,0.6950704225352113,0,0,0,0
7,1,0,89.0,605.45,0,12.714285714285714,0,0,0,0
57,0,0,55.0,3094.05,0,0.9649122807017544,0,0,0,0
65,1,3,76.15,4929.55,0,1.1715384615384616,1,0,1,0
27,1,1,20.3,595.05,0,0.7518518518518519,0,0,1,1
6,1,0,74.9,469.8,1,12.483333333333334,0,0,0,0
72,1,3,117.35,8436.25,0,1.629861111111111,0,1,1,0
1,1,0,19.75,19.75,0,19.75,0,0,1,1
11,1,0,45.2,492.0,0,4.109090909090909,0,1,1,0
39,1,3,25.2,987.95,0,0.6461538461538462,0,0,1,1
59,1,0,89.75,5496.9,0,1.521186440677966,0,0,0,0
26,1,1,75.0,1908.35,0,2.8846153846153846,1,0,1,0
2,1,0,49.95,107.1,0,24.975,0,0,1,1
72,0,3,65.7,4575.35,0,0.9125,1,0,1,0
65,1,1,67.05,4309.55,0,1.0315384615384615,0,1,1,0
72,1,3,110.9,7922.75,0,1.540277777777778,0,1,1,0
6,1,0,87.95,522.35,0,14.658333333333331,1,0,1,0
32,1,1,19.8,587.7,0,0.61875,0,1,1,0
50,1,1,75.7,3876.2,0,1.514,1,0,1,0
61,0,3,62.15,3778.85,0,1.0188524590163934,0,0,1,1
15,1,0,101.25,1457.25,1,6.75,0,0,0,0
72,1,3,115.15,8349.45,0,1.5993055555555555,1,0,1,0
9,1,0,18.95,185.6,1,2.105555555555556,0,0,1,1
1,1,0,19.5,19.5,0,19.5,0,0,1,1
12,1,0,86.55,1066.9,0,7.212499999999999,0,0,0,0
37,0,0,28.6,973.55,1,0.772972972972973,0,1,1,0
61,1,1,20.4,1226.45,0,0.3344262295081966,0,0,1,1
18,1,1,19.8,342.3,0,1.1,1,0,1,0
21,1,0,45.65,985.05,0,2.173809523809524,0,0,1,1
68,0,3,56.4,3948.45,0,0.8294117647058823,0,0,1,1
12,1,0,73.3,828.05,0,6.108333333333333,0,1,1,0
2,0,0,24.35,41.85,1,12.175,0,0,0,0
62,1,0,101.35,6164.7,0,1.6346774193548386,0,0,0,0
29,1,0,98.65,2862.75,1,3.401724137931035,0,0,0,0
1,0,0,33.6,33.6,0,33.6,0,0,1,1
5,1,0,79.9,343.95,1,15.98,1,0,1,0
1,1,0,20.7,20.7,0,20.7,0,0,0,0
62,1,3,104.05,6590.5,0,1.678225806451613,0,0,0,0
36,1,3,20.25,717.95,0,0.5625,1,0,1,0
28,1,0,103.3,2890.65,1,3.689285714285714,0,0,0,0
69,1,1,73.7,4885.85,0,1.0681159420289856,0,1,1,0
11,1,0,96.2,1222.05,1,8.745454545454546,0,1,1,0
63,1,0,108.75,6871.7,0,1.7261904761904765,0,0,0,0
23,1,1,20.15,405.6,0,0.8760869565217391,1,0,1,0
10,1,0,19.75,208.25,0,1.975,0,1,1,0
71,1,3,25.95,1801.9,0,0.3654929577464789,0,1,1,0
45,1,0,70.05,3062.45,0,1.5566666666666666,0,0,0,0
70,1,3,24.05,1764.75,0,0.3435714285714286,0,0,1,1
22,1,0,84.75,1816.75,0,3.852272727272727,0,0,0,0
52,1,3,23.05,1255.1,0,0.4432692307692308,0,0,1,1
55,1,1,104.15,5743.05,1,1.893636363636364,0,0,0,0
65,0,3,59.95,3921.1,0,0.9223076923076924,0,1,1,0
72,1,3,19.55,1463.45,0,0.2715277777777778,1,0,1,0
10,1,1,19.6,189.45,0,1.96,1,0,1,0
7,1,1,20.05,96.8,0,2.8642857142857143,0,0,1,1
5,1,0,85.55,408.5,0,17.11,0,0,0,0
24,1,3,78.6,1846.65,0,3.275,0,1,1,0
72,1,3,116.8,8456.75,0,1.6222222222222222,0,1,1,0
21,0,0,43.55,1011.5,0,2.0738095238095235,0,0,1,1
69,0,1,60.8,4263.4,0,0.881159420289855,0,1,1,0
44,1,0,54.9,2549.1,0,1.2477272727272728,1,0,1,0
61,1,1,65.2,3965.05,0,1.0688524590163937,0,0,0,0
24,1,0,102.95,2496.7,1,4.289583333333334,0,1,1,0
1,1,0,90.6,90.6,1,90.6,0,0,0,0
6,1,0,50.8,288.05,1,8.466666666666667,1,0,1,0
4,1,0,90.05,368.1,1,22.5125,0,0,0,0
72,1,3,108.2,7840.6,0,1.5027777777777778,0,0,0,0
72,1,3,92.0,6632.75,0,1.2777777777777777,1,0,1,0
14,1,0,75.1,1013.35,0,5.364285714285714,0,0,0,0
7,1,0,25.05,152.95,0,3.5785714285714287,1,0,1,0
48,1,1,75.15,3772.65,0,1.565625,0,0,0,0
55,1,1,19.5,1026.35,0,0.3545454545454545,0,0,1,1
1,1,0,19.3,19.3,0,19.3,0,1,1,0
45,1,1,112.2,5031.85,0,2.493333333333333,0,1,1,0
3,1,0,70.3,220.4,0,23.433333333333334,0,0,1,1
71,1,3,19.6,1416.5,0,0.276056338028169,0,0,1,1
8,1,0,20.25,158.35,0,2.53125,0,0,1,1
3,1,0,75.85,256.6,1,25.28333333333333,0,0,0,0
69,1,3,80.65,5542.55,0,1.168840579710145,1,0,1,0
1,1,0,68.5,68.5,1,68.5,0,0,0,0
72,1,3,115.75,8443.7,0,1.6076388888888888,0,1,1,0
11,1,0,73.5,791.75,1,6.681818181818182,0,0,0,0
71,1,3,80.6,5708.2,0,1.1352112676056336,1,0,1,0
1,1,0,69.95,69.95,1,69.95,0,0,1,1
33,0,3,59.55,2016.3,0,1.8045454545454545,1,0,1,0
16,1,1,19.05,326.65,0,1.190625,0,0,1,1
56,1,1,95.65,5471.75,0,1.7080357142857143,0,0,0,0
1,1,0,19.95,19.95,0,19.95,0,1,1,0
5,1,0,70.05,346.4,1,14.01,0,0,0,0
57,1,1,19.4,1061.6,0,0.3403508771929824,0,0,1,1
56,0,1,36.1,1971.5,0,0.6446428571428572,0,1,1,0
8,1,0,94.0,773.65,1,11.75,0,0,0,0
22,1,0,61.15,1422.05,1,2.7795454545454543,0,0,1,1
1,1,0,19.75,19.75,0,19.75,0,0,1,1
40,1,0,64.1,2460.35,0,1.6024999999999998,0,1,1,0
46,1,3,19.75,856.5,0,0.4293478260869565,0,1,1,0
63,1,3,19.7,1275.85,0,0.3126984126984127,0,0,1,1
68,1,3,110.2,7467.5,0,1.6205882352941177,0,0,0,0
69,1,3,106.35,7261.75,0,1.5413043478260868,0,1,1,0
56,1,0,90.55,5116.6,0,1.6169642857142856,0,0,0,0
10,1,1,65.9,660.05,0,6.590000000000001,0,0,1,1
63,1,1,104.5,6590.8,0,1.6587301587301588,0,1,1,0
24,0,3,52.5,1208.15,0,2.1875,0,0,1,1
19,1,0,56.1,1033.9,0,2.9526315789473685,0,0,1,1
22,1,0,88.75,1885.15,0,4.034090909090909,0,0,0,0
29,1,0,84.45,2467.1,1,2.9120689655172414,0,0,0,0
13,1,1,75.3,989.45,1,5.792307692307692,0,0,1,1
70,1,3,26.0,2006.95,0,0.3714285714285714,1,0,1,0
49,1,0,99.4,5025.0,0,2.0285714285714285,0,0,0,0
43,1,1,109.55,4830.25,1,2.547674418604651,0,0,1,1
3,1,0,19.6,59.75,1,6.533333333333334,0,0,1,1
42,1,1,73.15,3088.25,0,1.7416666666666667,0,0,0,0
57,1,1,54.65,3134.7,0,0.9587719298245614,0,0,1,1
2,1,0,66.4,94.55,1,33.2,1,0,1,0
72,1,3,115.55,8312.4,0,1.604861111111111,0,1,1,0
46,1,0,104.45,4863.85,0,2.270652173913044,0,0,0,0
66,1,0,100.05,6871.9,1,1.5159090909090909,0,1,1,0
62,1,1,102.0,6529.25,1,1.6451612903225807,0,0,0,0
72,1,3,91.15,6637.9,0,1.2659722222222225,1,0,1,0
35,1,1,89.7,3165.6,0,2.5628571428571427,0,0,0,0
17,1,0,90.2,1454.15,1,5.305882352941176,0,1,1,0
72,1,3,92.4,6786.1,0,1.2833333333333334,0,0,0,0
28,1,1,19.9,543.0,0,0.7107142857142856,0,0,1,1
56,1,3,25.15,1327.15,1,0.4491071428571428,0,1,1,0
31,1,0,79.85,2404.15,1,2.575806451612903,0,1,1,0
45,1,1,18.85,867.3,0,0.4188888888888889,1,0,1,0
1,1,0,25.75,25.75,0,25.75,0,0,1,1
2,1,0,49.6,114.7,1,24.8,0,0,1,1
6,1,0,20.95,109.5,0,3.4916666666666667,0,0,1,1
48,1,1,97.05,4692.95,0,2.021875,0,0,0,0
25,1,0,25.4,546.85,0,1.016,1,0,1,0
