tenure,PhoneService,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_to_TotalCharges_Ratio,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,Month-to-month,One year,Two year
60,1,20.6,1093.0,0,0.018847209515096,0,0,1,1,1,0,1
7,1,94.1,701.3,0,0.1341793811492941,0,0,0,0,0,0,0
59,0,34.8,1980.3,0,0.0175730949856082,0,0,1,1,1,1,0
46,0,60.75,2893.4,0,0.0209960599986175,1,0,1,0,1,0,1
5,1,51.35,262.3,0,0.1957682043461685,0,0,0,0,0,0,0
59,0,64.05,3886.85,0,0.0164786395152887,0,1,1,0,1,0,1
70,1,84.8,5917.55,0,0.014330254919688,1,0,1,0,1,0,1
14,1,71.0,914.0,1,0.0776805251641137,0,1,1,0,0,0,0
44,1,50.15,2139.1,0,0.0234444392501519,0,0,1,1,0,0,0
64,1,94.6,5948.7,0,0.0159026341889824,0,1,1,0,1,0,1
58,0,59.75,3624.35,0,0.0164857146798736,0,0,1,1,1,0,1
46,1,100.25,4753.85,0,0.0210881706406386,0,0,0,0,1,1,0
58,1,98.9,5780.7,0,0.0171086546612002,0,0,0,0,0,0,0
72,1,97.7,6869.7,0,0.0142218728619881,0,1,1,0,1,0,1
30,0,40.3,1172.95,1,0.0343578157636727,0,0,0,0,0,0,0
11,1,60.25,662.95,0,0.090881665283958,1,0,1,0,0,0,0
34,0,56.25,1765.95,0,0.0318525439565106,0,0,0,0,0,0,0
54,0,46.2,2431.95,0,0.0189971010917165,1,0,1,0,1,0,1
3,0,50.6,155.35,1,0.3257161248793048,0,0,0,0,0,0,0
72,1,24.9,1859.2,0,0.0133928571428571,0,0,1,1,1,0,1
40,1,84.85,3303.05,1,0.025688378922511,0,0,0,0,0,0,0
2,1,65.7,134.35,1,0.4890212132489765,0,0,1,1,0,0,0
54,1,63.35,3409.1,0,0.018582617113021,0,1,1,0,1,0,1
14,1,50.1,709.5,0,0.0706131078224101,1,0,1,0,0,0,0
1,1,70.5,70.5,1,1.0,0,0,0,0,0,0,0
10,1,94.85,953.45,1,0.099480832765221,0,0,0,0,0,0,0
1,1,50.15,50.15,0,1.0,0,0,0,0,0,0,0
1,1,19.75,19.75,1,1.0,0,0,1,1,0,0,0
56,1,64.65,3665.55,0,0.0176371895077137,1,0,1,0,1,1,0
68,1,79.6,5515.8,0,0.0144312701693317,1,0,1,0,1,0,1
14,1,19.5,272.0,0,0.0716911764705882,0,0,1,1,1,1,0
68,1,99.55,6668.0,0,0.0149295140971805,0,0,0,0,1,0,1
55,1,74.0,4052.4,0,0.0182607837330964,0,0,0,0,0,0,0
16,0,38.9,664.4,0,0.0585490668272125,0,0,0,0,0,0,0
9,1,79.55,718.55,0,0.1107090668707814,0,0,0,0,0,0,0
14,1,65.45,937.6,1,0.0698058873720136,0,0,0,0,0,0,0
58,1,98.7,5812.6,1,0.0169803530261844,0,0,0,0,0,0,0
53,0,46.3,2546.85,0,0.0181793195516029,1,0,1,0,0,0,0
70,1,99.35,6944.5,0,0.0143062855497156,0,1,1,0,1,0,1
14,1,95.8,1346.3,0,0.0711579885612419,0,0,0,0,0,0,0
22,1,67.5,1544.05,1,0.0437162009002299,1,0,1,0,1,1,0
10,1,78.15,765.15,0,0.1021368359145265,0,1,1,0,0,0,0
29,1,26.1,692.55,0,0.0376868096166341,0,0,1,1,1,0,1
1,1,69.6,69.6,1,1.0,0,0,0,0,0,0,0
49,1,84.35,4059.35,1,0.020779188786382,0,0,0,0,1,1,0
68,1,100.2,6851.65,1,0.014624214605241,0,0,0,0,0,0,0
1,1,78.05,78.05,1,1.0,0,0,0,0,0,0,0
30,0,40.35,1187.05,0,0.0339918284823722,0,1,1,0,1,1,0
72,1,79.2,5401.9,0,0.0146615079879301,0,1,1,0,1,0,1
10,1,20.9,247.0,0,0.0846153846153846,0,0,1,1,0,0,0
7,1,73.6,520.0,1,0.1415384615384615,0,0,0,0,0,0,0
9,1,74.75,706.6,1,0.105788281913388,0,0,0,0,0,0,0
1,1,49.9,49.9,0,1.0,0,0,1,1,0,0,0
20,1,68.9,1370.35,0,0.0502791257707884,0,1,1,0,0,0,0
1,1,20.25,20.25,0,1.0,0,0,1,1,0,0,0
29,1,76.0,2215.25,0,0.0343076402211939,0,1,1,0,0,0,0
1,1,74.0,74.0,0,1.0,0,0,0,0,0,0,0
3,1,82.3,214.4,0,0.3838619402985074,0,0,1,1,0,0,0
20,1,89.4,1871.15,0,0.0477781043743152,1,0,1,0,0,0,0
64,1,99.15,6171.2,0,0.0160665672802696,0,1,1,0,0,0,0
1,1,20.2,20.2,1,1.0,0,0,1,1,0,0,0
6,0,29.45,161.45,0,0.1824094146794673,1,0,1,0,0,0,0
50,1,19.8,1013.2,0,0.0195420450059218,0,0,0,0,1,0,1
6,1,59.15,336.7,0,0.1756756756756756,1,0,1,0,0,0,0
7,1,44.75,333.65,0,0.1341225835456316,0,0,0,0,0,0,0
72,1,90.8,6511.8,0,0.013943917196474,0,1,1,0,1,0,1
8,1,49.55,393.45,0,0.1259372220104206,1,0,1,0,0,0,0
67,1,106.7,7009.5,0,0.0152221984449675,0,1,1,0,1,0,1
24,1,93.55,2264.05,1,0.0413197588392482,0,0,0,0,0,0,0
72,1,94.45,6921.7,0,0.0136454917144632,0,1,1,0,1,0,1
33,1,19.45,600.25,0,0.0324031653477717,1,0,1,0,1,1,0
2,0,25.05,56.35,1,0.4445430346051464,0,0,0,0,0,0,0
70,1,67.95,4664.15,0,0.0145685709078824,0,0,1,1,1,0,1
22,1,65.25,1441.8,0,0.0452559300873907,1,0,1,0,1,1,0
59,1,99.45,5623.7,0,0.017684086988993,1,0,1,0,0,0,0
36,1,20.35,695.85,0,0.0292448085075806,0,1,1,0,1,1,0
51,1,19.95,1028.75,0,0.0193924665856622,0,0,1,1,1,0,1
53,1,77.4,4155.95,0,0.0186239006725297,1,0,1,0,1,1,0
20,1,19.7,395.6,0,0.0497977755308392,1,0,1,0,1,1,0
63,1,99.7,6330.4,0,0.0157493997219764,0,1,1,0,1,0,1
40,1,74.8,2971.7,0,0.0251707776693475,0,1,1,0,0,0,0
35,1,19.15,638.0,0,0.0300156739811912,0,0,1,1,1,1,0
26,1,78.95,2034.25,0,0.0388103723731104,1,0,1,0,1,1,0
27,1,95.55,2510.2,1,0.0380646960401561,0,0,0,0,0,0,0
53,1,62.85,3419.5,0,0.0183798800994297,0,1,1,0,1,1,0
34,1,71.55,2427.35,0,0.0294765896965826,0,1,1,0,0,0,0
19,1,94.95,1760.25,0,0.053941201533873,0,0,0,0,0,0,0
43,1,86.1,3551.65,0,0.0242422536004392,0,1,1,0,0,0,0
6,1,19.55,122.9,0,0.1590724165988608,0,0,1,1,0,0,0
56,1,24.8,1424.2,0,0.0174132846510321,0,0,1,1,1,0,1
57,0,39.3,2111.45,1,0.0186128016292121,0,0,0,0,0,0,0
34,1,84.05,2909.95,0,0.0288836577948074,0,0,1,1,0,0,0
10,0,36.25,374.0,0,0.0969251336898395,0,0,0,0,0,0,0
1,1,20.25,20.25,1,1.0,0,0,1,1,0,0,0
13,0,23.9,300.8,1,0.0794547872340425,0,0,0,0,0,0,0
56,1,98.6,5581.05,0,0.0176669264744089,0,0,0,0,0,0,0
55,1,103.65,5676.65,0,0.0182590083940352,0,1,1,0,0,0,0
36,1,92.9,3379.25,0,0.0274913072427313,0,1,1,0,1,0,1
47,1,19.9,942.95,0,0.0211039821835728,1,0,1,0,1,1,0
12,1,20.1,232.4,0,0.0864888123924268,0,1,1,0,0,0,0
1,1,85.45,85.45,1,1.0,0,0,0,0,0,0,0
24,1,80.5,2088.45,0,0.0385453326629797,0,0,0,0,0,0,0
63,1,99.9,6137.0,1,0.0162783118787681,1,0,1,0,1,1,0
35,0,39.85,1434.6,0,0.0277777777777777,0,0,0,0,0,0,0
67,1,60.5,3870.0,0,0.0156330749354005,0,1,1,0,1,1,0
25,1,84.8,2043.45,1,0.0414984462551077,0,0,0,0,0,0,0
21,1,103.85,2215.0,0,0.0468848758465011,0,0,1,1,0,0,0
13,1,67.8,842.25,0,0.0804986642920747,1,0,1,0,0,0,0
35,1,75.2,2576.2,1,0.0291902802577439,0,0,0,0,0,0,0
71,1,24.85,1901.0,0,0.0130720673329826,1,0,1,0,1,0,1
29,1,19.35,601.6,0,0.0321642287234042,0,1,1,0,0,0,0
71,0,49.35,3515.25,1,0.0140388308086195,0,0,0,0,1,0,1
7,1,89.0,605.45,0,0.1469981005863407,0,0,0,0,0,0,0
57,0,55.0,3094.05,0,0.0177760540392042,0,0,0,0,0,0,0
65,1,76.15,4929.55,0,0.0154476574940917,1,0,1,0,1,0,1
27,1,20.3,595.05,0,0.0341147802705655,0,0,1,1,1,1,0
6,1,74.9,469.8,1,0.1594295444870157,0,0,0,0,0,0,0
72,1,117.35,8436.25,0,0.0139102089198399,0,1,1,0,1,0,1
1,1,19.75,19.75,0,1.0,0,0,1,1,0,0,0
11,1,45.2,492.0,0,0.091869918699187,0,1,1,0,0,0,0
39,1,25.2,987.95,0,0.0255073637329824,0,0,1,1,1,0,1
59,1,89.75,5496.9,0,0.0163273845258236,0,0,0,0,0,0,0
26,1,75.0,1908.35,0,0.0393009668037833,1,0,1,0,1,1,0
2,1,49.95,107.1,0,0.4663865546218488,0,0,1,1,0,0,0
72,0,65.7,4575.35,0,0.0143595571923459,1,0,1,0,1,0,1
65,1,67.05,4309.55,0,0.0155584689816802,0,1,1,0,1,1,0
72,1,110.9,7922.75,0,0.0139976649521946,0,1,1,0,1,0,1
6,1,87.95,522.35,0,0.1683736957978367,1,0,1,0,0,0,0
32,1,19.8,587.7,0,0.0336906584992343,0,1,1,0,1,1,0
50,1,75.7,3876.2,0,0.0195294360456116,1,0,1,0,1,1,0
61,0,62.15,3778.85,0,0.0164468025986742,0,0,1,1,1,0,1
15,1,101.25,1457.25,1,0.069480185280494,0,0,0,0,0,0,0
72,1,115.15,8349.45,0,0.0137913275724748,1,0,1,0,1,0,1
9,1,18.95,185.6,1,0.1021012931034482,0,0,1,1,0,0,0
1,1,19.5,19.5,0,1.0,0,0,1,1,0,0,0
12,1,86.55,1066.9,0,0.0811228793701377,0,0,0,0,0,0,0
37,0,28.6,973.55,1,0.0293770222382004,0,1,1,0,0,0,0
61,1,20.4,1226.45,0,0.016633372742468,0,0,1,1,1,1,0
18,1,19.8,342.3,0,0.0578439964943032,1,0,1,0,1,1,0
21,1,45.65,985.05,0,0.0463428252372976,0,0,1,1,0,0,0
68,0,56.4,3948.45,0,0.014284086160392,0,0,1,1,1,0,1
12,1,73.3,828.05,0,0.088521224563734,0,1,1,0,0,0,0
2,0,24.35,41.85,1,0.5818399044205496,0,0,0,0,0,0,0
62,1,101.35,6164.7,0,0.0164403782828037,0,0,0,0,0,0,0
29,1,98.65,2862.75,1,0.0344598725002183,0,0,0,0,0,0,0
1,0,33.6,33.6,0,1.0,0,0,1,1,0,0,0
5,1,79.9,343.95,1,0.2323012065707225,1,0,1,0,0,0,0
1,1,20.7,20.7,0,1.0,0,0,0,0,0,0,0
62,1,104.05,6590.5,0,0.0157878764888855,0,0,0,0,1,0,1
36,1,20.25,717.95,0,0.0282053067762378,1,0,1,0,1,0,1
28,1,103.3,2890.65,1,0.0357359071489111,0,0,0,0,0,0,0
69,1,73.7,4885.85,0,0.0150843763111843,0,1,1,0,1,1,0
11,1,96.2,1222.05,1,0.0787201832985557,0,1,1,0,0,0,0
63,1,108.75,6871.7,0,0.0158257781917138,0,0,0,0,0,0,0
23,1,20.15,405.6,0,0.0496794871794871,1,0,1,0,1,1,0
10,1,19.75,208.25,0,0.0948379351740696,0,1,1,0,0,0,0
71,1,25.95,1801.9,0,0.0144014651201509,0,1,1,0,1,0,1
45,1,70.05,3062.45,0,0.0228738428382504,0,0,0,0,0,0,0
70,1,24.05,1764.75,0,0.0136279926335174,0,0,1,1,1,0,1
22,1,84.75,1816.75,0,0.0466492362735654,0,0,0,0,0,0,0
52,1,23.05,1255.1,0,0.0183650705123097,0,0,1,1,1,0,1
55,1,104.15,5743.05,1,0.0181349631293476,0,0,0,0,1,1,0
65,0,59.95,3921.1,0,0.0152890770447068,0,1,1,0,1,0,1
72,1,19.55,1463.45,0,0.0133588438279408,1,0,1,0,1,0,1
10,1,19.6,189.45,0,0.1034573766165215,1,0,1,0,1,1,0
7,1,20.05,96.8,0,0.2071280991735537,0,0,1,1,1,1,0
5,1,85.55,408.5,0,0.2094247246022031,0,0,0,0,0,0,0
24,1,78.6,1846.65,0,0.0425635610429697,0,1,1,0,1,0,1
72,1,116.8,8456.75,0,0.0138114523901025,0,1,1,0,1,0,1
21,0,43.55,1011.5,0,0.0430548690064261,0,0,1,1,0,0,0
69,0,60.8,4263.4,0,0.0142609185157386,0,1,1,0,1,1,0
44,1,54.9,2549.1,0,0.0215370130634341,1,0,1,0,0,0,0
61,1,65.2,3965.05,0,0.0164436766245066,0,0,0,0,1,1,0
24,1,102.95,2496.7,1,0.0412344294468698,0,1,1,0,0,0,0
1,1,90.6,90.6,1,1.0,0,0,0,0,0,0,0
6,1,50.8,288.05,1,0.1763582711334837,1,0,1,0,0,0,0
4,1,90.05,368.1,1,0.2446346101602825,0,0,0,0,0,0,0
72,1,108.2,7840.6,0,0.0137999642884473,0,0,0,0,1,0,1
72,1,92.0,6632.75,0,0.0138705665071048,1,0,1,0,1,0,1
14,1,75.1,1013.35,0,0.0741106231805397,0,0,0,0,0,0,0
7,1,25.05,152.95,0,0.1637790127492644,1,0,1,0,0,0,0
48,1,75.15,3772.65,0,0.019919685101984,0,0,0,0,1,1,0
55,1,19.5,1026.35,0,0.018999366687777,0,0,1,1,1,1,0
1,1,19.3,19.3,0,1.0,0,1,1,0,0,0,0
45,1,112.2,5031.85,0,0.0222979619821735,0,1,1,0,1,1,0
3,1,70.3,220.4,0,0.3189655172413793,0,0,1,1,0,0,0
71,1,19.6,1416.5,0,0.0138369219908224,0,0,1,1,1,0,1
8,1,20.25,158.35,0,0.1278812756551942,0,0,1,1,0,0,0
3,1,75.85,256.6,1,0.2955962587685112,0,0,0,0,0,0,0
69,1,80.65,5542.55,0,0.0145510640409197,1,0,1,0,1,0,1
1,1,68.5,68.5,1,1.0,0,0,0,0,0,0,0
72,1,115.75,8443.7,0,0.0137084453497874,0,1,1,0,1,0,1
11,1,73.5,791.75,1,0.0928323334385854,0,0,0,0,0,0,0
71,1,80.6,5708.2,0,0.0141200378402999,1,0,1,0,1,0,1
1,1,69.95,69.95,1,1.0,0,0,1,1,0,0,0
33,0,59.55,2016.3,0,0.0295342954917422,1,0,1,0,1,0,1
16,1,19.05,326.65,0,0.0583193020052043,0,0,1,1,1,1,0
56,1,95.65,5471.75,0,0.0174806963037419,0,0,0,0,1,1,0
1,1,19.95,19.95,0,1.0,0,1,1,0,0,0,0
5,1,70.05,346.4,1,0.2022228637413395,0,0,0,0,0,0,0
57,1,19.4,1061.6,0,0.01827430293896,0,0,1,1,1,1,0
56,0,36.1,1971.5,0,0.0183109307633781,0,1,1,0,1,1,0
8,1,94.0,773.65,1,0.1215019711755962,0,0,0,0,0,0,0
22,1,61.15,1422.05,1,0.0430013009387855,0,0,1,1,0,0,0
1,1,19.75,19.75,0,1.0,0,0,1,1,0,0,0
40,1,64.1,2460.35,0,0.0260532038124657,0,1,1,0,0,0,0
46,1,19.75,856.5,0,0.0230589608873321,0,1,1,0,1,0,1
63,1,19.7,1275.85,0,0.0154406866010894,0,0,1,1,1,0,1
68,1,110.2,7467.5,0,0.014757281553398,0,0,0,0,1,0,1
69,1,106.35,7261.75,0,0.0146452301442489,0,1,1,0,1,0,1
56,1,90.55,5116.6,0,0.0176972989876089,0,0,0,0,0,0,0
10,1,65.9,660.05,0,0.0998409211423377,0,0,1,1,1,1,0
63,1,104.5,6590.8,0,0.0158554348485768,0,1,1,0,1,1,0
24,0,52.5,1208.15,0,0.0434548690146091,0,0,1,1,1,0,1
19,1,56.1,1033.9,0,0.054260566785956,0,0,1,1,0,0,0
22,1,88.75,1885.15,0,0.0470784818184229,0,0,0,0,0,0,0
29,1,84.45,2467.1,1,0.0342304730250091,0,0,0,0,0,0,0
13,1,75.3,989.45,1,0.0761028854414068,0,0,1,1,1,1,0
70,1,26.0,2006.95,0,0.0129549814394977,1,0,1,0,1,0,1
49,1,99.4,5025.0,0,0.0197810945273631,0,0,0,0,0,0,0
43,1,109.55,4830.25,1,0.0226799855079964,0,0,1,1,1,1,0
3,1,19.6,59.75,1,0.3280334728033473,0,0,1,1,0,0,0
42,1,73.15,3088.25,0,0.0236865538735529,0,0,0,0,1,1,0
57,1,54.65,3134.7,0,0.0174338852202762,0,0,1,1,1,1,0
2,1,66.4,94.55,1,0.7022739291380223,1,0,1,0,0,0,0
72,1,115.55,8312.4,0,0.0139009191088013,0,1,1,0,1,0,1
46,1,104.45,4863.85,0,0.0214747576508321,0,0,0,0,0,0,0
66,1,100.05,6871.9,1,0.0145592921899329,0,1,1,0,0,0,0
62,1,102.0,6529.25,1,0.0156220086533675,0,0,0,0,1,1,0
72,1,91.15,6637.9,0,0.0137317525120896,1,0,1,0,1,0,1
35,1,89.7,3165.6,0,0.028335860500379,0,0,0,0,1,1,0
17,1,90.2,1454.15,1,0.0620293642334009,0,1,1,0,0,0,0
72,1,92.4,6786.1,0,0.0136160681392847,0,0,0,0,1,0,1
28,1,19.9,543.0,0,0.0366482504604051,0,0,1,1,1,1,0
56,1,25.15,1327.15,1,0.0189503823983724,0,1,1,0,1,0,1
31,1,79.85,2404.15,1,0.0332134018260091,0,1,1,0,0,0,0
45,1,18.85,867.3,0,0.0217341173757638,1,0,1,0,1,1,0
1,1,25.75,25.75,0,1.0,0,0,1,1,0,0,0
2,1,49.6,114.7,1,0.4324324324324324,0,0,1,1,0,0,0
6,1,20.95,109.5,0,0.191324200913242,0,0,1,1,0,0,0
48,1,97.05,4692.95,0,0.0206799561043693,0,0,0,0,1,1,0
25,1,25.4,546.85,0,0.0464478376154338,1,0,1,0,0,0,0
64,1,19.7,1274.05,0,0.0154625014716847,1,0,1,0,1,0,1
50,0,35.0,1782.4,0,0.0196364452423698,0,0,1,1,0,0,0
52,1,101.25,5301.1,0,0.0190998094735054,1,0,1,0,1,1,0
4,1,70.2,280.35,0,0.2504012841091492,0,0,0,0,0,0,0
32,1,90.95,2897.95,0,0.0313842543867216,0,0,0,0,0,0,0
45,1,73.85,3371.0,0,0.021907445861762,0,1,1,0,1,0,1
9,1,88.05,801.3,0,0.1098839385997753,0,0,0,0,0,0,0
66,1,105.95,6975.25,1,0.0151894197340597,0,1,1,0,1,1,0
3,1,91.85,257.05,1,0.3573234779225831,0,0,0,0,0,0,0
54,1,20.1,1079.45,0,0.0186205938209273,0,0,1,1,1,0,1
1,0,40.1,40.1,1,1.0,0,0,0,0,0,0,0
64,1,110.3,6997.3,0,0.0157632229574264,1,0,1,0,1,0,1
31,1,73.9,2217.15,1,0.0333310781859594,0,0,0,0,0,0,0
14,1,89.8,1129.1,1,0.0795323709148879,0,0,1,1,0,0,0
12,1,85.15,979.05,0,0.0869720647566518,0,1,1,0,1,1,0
67,1,60.95,4119.4,0,0.0147958440549594,1,0,1,0,1,1,0
35,1,72.25,2568.55,1,0.028128710751202,0,0,0,0,0,0,0
45,1,73.55,3349.1,0,0.0219611238840285,0,0,1,1,1,0,1
10,1,46.0,492.1,0,0.0934769355821987,0,0,1,1,0,0,0
29,1,58.55,1718.95,0,0.0340614910264987,1,0,1,0,0,0,0
24,1,24.6,605.25,0,0.0406443618339529,1,0,1,0,1,1,0
66,1,19.75,1344.5,0,0.0146894756415024,0,0,1,1,1,0,1
51,1,86.35,4267.15,0,0.0202359888918833,0,0,1,1,1,1,0
45,1,25.5,1121.05,0,0.022746532268855,0,0,1,1,1,0,1
49,1,19.0,918.7,0,0.0206813976270817,0,1,1,0,1,1,0
29,1,19.55,521.8,0,0.0374664622460712,0,0,1,1,1,0,1
40,1,110.1,4469.1,0,0.0246358327179969,0,1,1,0,0,0,0
37,1,96.55,3580.3,1,0.0269670139373795,0,0,0,0,0,0,0
25,1,69.75,1729.35,0,0.0403330731199583,0,0,0,0,0,0,0
22,0,50.6,1073.3,0,0.0471443212522128,0,0,0,0,0,0,0
72,0,65.6,4566.5,0,0.0143654877915252,1,0,1,0,1,0,1
7,0,40.1,293.3,1,0.1367200818274803,0,1,1,0,0,0,0
33,1,82.1,2603.1,0,0.0315393185048595,0,1,1,0,1,0,1
23,1,79.1,1783.75,0,0.0443447792571829,0,0,1,1,0,0,0
24,1,101.25,2440.15,1,0.0414933508185972,0,0,0,0,0,0,0
1,1,79.55,79.55,1,1.0,0,0,0,0,0,0,0
69,1,90.65,6322.1,0,0.0143385900254662,0,0,1,1,1,0,1
3,1,20.55,57.4,0,0.3580139372822299,0,1,1,0,1,1,0
56,1,75.75,4284.65,0,0.0176793903819448,1,0,1,0,1,1,0
65,1,110.0,7138.65,0,0.015409075945732,0,1,1,0,1,1,0
71,1,20.85,1539.75,0,0.0135411592791037,0,0,0,0,1,1,0
14,1,80.35,1058.1,0,0.0759380020791985,1,0,1,0,0,0,0
2,1,70.15,123.8,0,0.5666397415185784,0,0,0,0,0,0,0
32,1,84.05,2781.85,1,0.030213706705969,0,0,0,0,1,1,0
40,1,67.45,2731.0,0,0.024697912852435,0,0,0,0,0,0,0
1,1,20.75,20.75,0,1.0,0,1,1,0,0,0,0
1,1,89.1,89.1,1,1.0,0,0,0,0,0,0,0
7,1,69.9,497.3,0,0.1405590187009853,0,0,1,1,0,0,0
15,1,51.1,711.15,0,0.0718554454053294,0,0,0,0,0,0,0
17,1,94.4,1607.2,1,0.0587356893977103,0,0,0,0,0,0,0
19,1,78.25,1490.95,1,0.0524833160065729,0,0,0,0,0,0,0
71,1,25.55,1898.1,0,0.0134608292503029,1,0,1,0,1,0,1
54,1,60.0,3273.95,0,0.0183264863544037,1,0,1,0,1,0,1
31,1,90.55,2929.75,0,0.0309070739824217,0,1,1,0,0,0,0
11,1,76.4,838.7,0,0.0910933587695242,0,0,0,0,0,0,0
18,1,84.95,1443.65,0,0.0588439026079728,0,0,0,0,0,0,0
72,1,110.1,7746.7,0,0.0142125033885396,1,0,1,0,1,0,1
71,1,99.65,6951.15,0,0.0143357573926616,0,1,1,0,0,0,0
5,0,45.4,214.75,0,0.2114086146682188,0,1,1,0,0,0,0
38,1,69.0,2669.45,0,0.0258480211279477,0,1,1,0,1,1,0
5,1,48.65,235.2,0,0.2068452380952381,1,0,1,0,0,0,0
2,1,44.15,92.65,1,0.4765245547760388,0,0,0,0,0,0,0
52,1,59.85,3103.25,0,0.0192862321759445,1,0,1,0,1,0,1
8,1,75.75,606.25,1,0.1249484536082474,0,0,0,0,0,0,0
68,1,80.65,5330.2,0,0.0151307643240403,0,0,0,0,1,0,1
69,1,20.55,1403.1,0,0.0146461406884755,0,1,1,0,1,1,0
42,1,66.4,2727.8,0,0.0243419605542928,0,1,1,0,0,0,0
50,1,100.2,5038.45,0,0.0198870684436681,0,0,1,1,1,0,1
1,1,19.1,19.1,1,1.0,0,0,1,1,0,0,0
1,1,80.3,80.3,1,1.0,0,0,0,0,0,0,0
33,1,44.55,1462.6,0,0.0304594557637084,0,1,1,0,0,0,0
7,1,20.35,150.6,0,0.1351261620185923,0,0,1,1,0,0,0
64,1,91.8,5960.5,0,0.0154013925006291,0,0,0,0,0,0,0
1,1,74.9,74.9,1,1.0,0,0,0,0,0,0,0
59,1,20.2,1192.3,0,0.0169420447873857,1,0,1,0,1,0,1
6,1,50.35,314.55,0,0.160069941185821,0,0,0,0,0,0,0
3,1,18.8,56.0,0,0.3357142857142857,0,0,1,1,0,0,0
15,1,20.45,330.8,0,0.061819830713422,0,1,1,0,0,0,0
13,1,64.75,877.35,0,0.0738017894796831,0,0,0,0,1,1,0
23,1,98.7,2249.1,0,0.0438842203548085,0,1,1,0,0,0,0
31,1,89.45,2807.65,0,0.0318593841825013,0,0,0,0,0,0,0
29,1,58.75,1696.2,0,0.0346362457257398,0,0,0,0,1,1,0
49,1,20.7,1032.05,0,0.0200571677728792,0,1,1,0,1,1,0
56,1,85.6,4902.8,0,0.0174594109488455,1,0,1,0,0,0,0
63,1,80.3,4995.35,0,0.0160749497032239,0,1,1,0,1,0,1
63,1,79.8,5034.05,0,0.0158520475561426,0,1,1,0,1,0,1
24,1,79.85,1857.75,0,0.0429821020051137,0,0,0,0,0,0,0
36,1,54.1,1992.85,0,0.0271470507062749,0,1,1,0,1,1,0
9,1,80.85,751.65,1,0.1075633606066653,0,0,0,0,0,0,0
3,0,24.75,66.95,1,0.3696788648244958,0,0,0,0,0,0,0
21,1,80.9,1714.95,0,0.0471733869792122,0,0,1,1,1,1,0
13,1,24.5,343.6,0,0.0713038416763678,1,0,1,0,1,1,0
1,1,20.15,20.15,0,1.0,1,0,1,0,0,0,0
25,1,20.05,520.1,0,0.0385502787925398,0,0,1,1,1,1,0
71,1,19.6,1387.45,0,0.014126635194061,1,0,1,0,1,0,1
66,1,114.3,7383.7,0,0.0154800438804393,1,0,1,0,1,1,0
45,1,100.3,4483.95,0,0.0223686704802685,0,0,0,0,1,1,0
22,1,80.0,1706.45,0,0.0468809516833191,0,1,1,0,0,0,0
67,1,20.85,1327.4,0,0.0157073979207473,1,0,1,0,1,1,0
68,1,89.95,5974.3,0,0.015056157206702,1,0,1,0,1,0,1
49,1,90.85,4515.85,1,0.0201180287210602,0,1,1,0,0,0,0
4,1,48.75,179.85,0,0.2710592160133445,0,0,1,1,0,0,0
63,1,80.0,5040.2,0,0.0158723860164279,0,1,1,0,1,1,0
2,1,79.7,165.0,1,0.483030303030303,1,0,1,0,0,0,0
21,1,20.35,422.7,0,0.0481428909392003,0,0,1,1,1,1,0
55,1,57.55,3046.4,1,0.018891150210084,1,0,1,0,1,0,1
1,1,20.25,20.25,0,1.0,0,0,1,1,0,0,0
17,1,19.4,358.05,0,0.0541823767630219,0,0,1,1,1,0,1
30,1,100.4,2936.25,0,0.0341932737335036,1,0,1,0,0,0,0
22,1,57.95,1271.8,0,0.0455653404623368,0,0,1,1,0,0,0
9,1,59.5,530.05,0,0.1122535609848127,1,0,1,0,0,0,0
1,1,19.2,19.2,0,1.0,0,0,1,1,0,0,0
21,1,86.5,1808.7,1,0.0478244042682589,0,0,0,0,0,0,0
19,1,59.55,1144.6,0,0.0520269089638301,0,0,0,0,0,0,0
69,1,103.95,7446.9,1,0.0139588285058212,0,0,0,0,0,0,0
1,0,25.1,25.1,1,1.0,0,0,0,0,0,0,0
72,1,103.95,7556.9,0,0.0137556405404332,1,0,1,0,1,0,1
70,1,68.95,4858.7,0,0.0141910387552225,0,1,1,0,1,0,1
66,1,103.1,6595.0,0,0.0156330553449583,1,0,1,0,0,0,0
7,0,24.7,149.05,0,0.1657162026165716,0,0,0,0,0,0,0
46,1,110.2,4972.1,0,0.0221636732969972,0,0,0,0,0,0,0
39,0,48.95,1880.85,1,0.0260254672089746,0,1,1,0,0,0,0
32,1,62.45,2045.55,0,0.0305296863924128,1,0,1,0,0,0,0
24,1,89.55,2187.15,0,0.0409436938481585,0,0,0,0,0,0,0
6,1,83.55,477.55,1,0.174955502041671,0,1,1,0,0,0,0
37,1,78.9,2976.95,0,0.0265036362720233,0,1,1,0,0,0,0
8,1,20.35,178.7,0,0.1138780078343592,0,0,1,1,0,0,0
72,1,71.45,5025.85,0,0.0142165006914253,1,0,1,0,1,0,1
71,0,46.35,3353.4,0,0.0138217928073,0,1,1,0,1,0,1
16,1,94.65,1461.15,0,0.0647777435581562,1,0,1,0,0,0,0
57,0,49.9,2782.4,0,0.0179341575618171,1,0,1,0,0,0,0
66,1,25.45,1699.15,0,0.014978077273931,1,0,1,0,1,1,0
